,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
41,12712,0.3,-0.827666709,0.104694444,1.127666709,0.195305556,-0.079436536,1.271632207,0.03814426,,,
42,12713,-0.07,-0.173692473,0.105555556,0.103692473,-0.175555556,-0.078187371,0.010752129,0.030819753,,,
43,12716,-1.62,-0.490775309,0.099861111,-1.129224691,-1.719861111,-0.052998726,1.275148402,2.957922242,,,
44,12717,0.82,0.130035184,0.094583333,0.689964816,0.725416667,-0.051377333,0.476051447,0.52622934,,,
45,12718,0.43,0.112107003,0.092777778,0.317892997,0.337222222,-0.050566238,0.101055957,0.113718827,,,
46,12719,0.45,0.023004985,0.090222222,0.426995015,0.359777778,-0.050559608,0.182324743,0.129440049,,,
47,12720,1.44,0.354866473,0.089388889,1.085133527,1.350611111,-0.041210407,1.177514771,1.824150373,,,
48,12723,0.88,-0.165177795,0.0955,1.045177795,0.7845,-0.045925225,1.092396623,0.61544025,,,
49,12724,0.19,0.562980481,0.094166667,-0.372980481,0.095833333,-0.046921169,0.139114439,0.009184028,,,
50,12725,-0.01,0.221798244,0.093083333,-0.231798244,-0.103083333,-0.046926055,0.053730426,0.010626174,,,
51,12726,0.41,0.034227921,0.094361111,0.375772079,0.315638889,-0.046863005,0.141204655,0.099627908,,,
52,12727,-1.19,0.445859684,0.09825,-1.635859684,-1.28825,-0.056281254,2.676036907,1.659588063,,,
53,12730,0.19,-0.122761657,0.103222222,0.312761657,0.086777778,-0.056691376,0.097819854,0.007530383,,,
54,12731,1.05,0.884430722,0.103555556,0.165569278,0.946444444,-0.046558914,0.027413186,0.895757086,,,
55,12732,0.32,0.06455578,0.109444444,0.25544422,0.210555556,-0.046323982,0.06525175,0.044333642,,,
56,12733,-0.44,-0.335547469,0.107833333,-0.104452531,-0.547833333,-0.04279308,0.010910331,0.300121361,,,
57,12734,1.28,-0.313055384,0.106111111,1.593055384,1.173888889,-0.053190478,2.537825457,1.378015123,,,
58,12737,-0.01,-0.168930452,0.112083333,0.158930452,-0.122083333,-0.052821616,0.025258888,0.01490434,,,
59,12738,0.74,-0.22226018,0.110861111,0.96226018,0.629138889,-0.057214447,0.925944655,0.395815742,,,
60,12739,0.42,0.277194255,0.108194444,0.142805745,0.311805556,-0.055944163,0.020393481,0.097222704,,,
61,12740,-0.91,-0.306344417,0.108944444,-0.603655583,-1.018944444,-0.048544279,0.364400062,1.038247781,,,
62,12741,-1.64,0.158060032,0.106111111,-1.798060032,-1.746111111,-0.048225319,3.23301988,3.048904012,,,
63,12744,-1.19,-0.050696633,0.097694444,-1.139303367,-1.287694444,-0.043860584,1.298012162,1.658156982,,,
64,12745,1.2,-0.667593623,0.098861111,1.867593623,1.101138889,-0.062408645,3.48790594,1.212506853,,,
65,12746,-0.49,-0.574797174,0.10325,0.084797174,-0.59325,-0.058829621,0.007190561,0.351945563,,,
66,12748,0.64,0.356044305,0.107305556,0.283955695,0.532694444,-0.056534634,0.080630837,0.283763371,,,
67,12751,-1.8,0.144661023,0.113916667,-1.944661023,-1.913916667,-0.055161052,3.781706494,3.663077007,,,
68,12752,0.08,-0.590865132,0.1095,0.670865132,-0.0295,-0.058303955,0.450060026,0.00087025,,,
69,12753,-1.15,0.849594554,0.110972222,-1.999594554,-1.260972222,-0.075497662,3.99837838,1.590050945,,,
70,12754,0.78,0.409751601,0.105138889,0.370248399,0.674861111,-0.072274329,0.137083877,0.455437519,,,
71,12755,1.05,-0.362158686,0.101027778,1.412158686,0.948972222,-0.079287419,1.994192156,0.900548279,,,
72,12758,-0.59,-0.316798388,0.104138889,-0.273201612,-0.694138889,-0.075454492,0.074639121,0.481828797,,,
73,12759,-1.1,1.013504868,0.101972222,-2.113504868,-1.201972222,-0.095463256,4.466902828,1.444737223,,,
74,12760,-0.72,-0.042667059,0.098222222,-0.677332941,-0.818222222,-0.092855096,0.458779913,0.669487605,,,
75,12761,-2.14,0.10980753,0.093194444,-2.24980753,-2.233194444,-0.089309175,5.061633922,4.987157427,,,
76,12762,0.33,0.150938163,0.084972222,0.179061837,0.245027778,-0.088495954,0.032063142,0.060038612,,,
77,12765,1.26,0.139090274,0.084416667,1.120909726,1.175583333,-0.08622969,1.256438614,1.381996174,,,
78,12766,0.26,0.040792927,0.082416667,0.219207073,0.177583333,-0.085762681,0.048051741,0.03153584,,,
79,12767,-0.79,-0.225426376,0.086388889,-0.564573624,-0.876388889,-0.081876496,0.318743377,0.768057485,,,
80,12768,1.45,0.51169662,0.084055556,0.93830338,1.365944444,-0.074082482,0.880413232,1.865804225,,,
81,12769,0.66,-0.136925735,0.086666667,0.796925735,0.573333333,-0.075379961,0.635090627,0.328711111,,,
82,12772,0.61,0.196328362,0.085416667,0.413671638,0.524583333,-0.074129119,0.171124224,0.275187674,,,
83,12773,-0.8,-0.487348335,0.08075,-0.312651665,-0.88075,-0.069105838,0.097751064,0.775720563,,,
84,12774,1.68,0.201497695,0.075305556,1.478502305,1.604694444,-0.065157552,2.185969065,2.57504426,,,
85,12775,-0.28,0.322918022,0.075472222,-0.602918022,-0.355472222,-0.066146858,0.363510141,0.126360501,,,
86,12779,-0.6,0.241962593,0.073666667,-0.841962593,-0.673666667,-0.067085331,0.708901008,0.453826778,,,
87,12780,-2.23,-0.2043208,0.066972222,-2.0256792,-2.296972222,-0.057753418,4.103376221,5.27608139,,,
88,12781,-0.69,-0.330485211,0.059416667,-0.359514789,-0.749416667,-0.054747289,0.129250883,0.56162534,,,
89,12782,1.05,0.555719847,0.049583333,0.494280153,1.000416667,-0.049804123,0.24431287,1.000833507,,,
90,12783,-0.12,-0.072788765,0.050555556,-0.047211235,-0.170555556,-0.049365633,0.002228901,0.029089198,,,
91,12786,-0.69,0.583588468,0.052944444,-1.273588468,-0.742944444,-0.054924372,1.622027585,0.551966448,,,
92,12787,0.14,1.074827979,0.048,-0.934827979,0.092,-0.059417749,0.87390335,0.008464,,,
93,12788,-0.76,0.426717738,0.045111111,-1.186717738,-0.805111111,-0.063024441,1.40829899,0.648203901,,,
94,12789,-0.25,0.321796283,0.0415,-0.571796283,-0.2915,-0.063968241,0.326950989,0.08497225,,,
95,12790,-1.26,-0.206361606,0.037166667,-1.053638394,-1.297166667,-0.059947711,1.110153864,1.682641361,,,
96,12793,0.31,-0.739998959,0.030861111,1.049998959,0.279138889,-0.065047863,1.102497814,0.077918519,,,
97,12794,0.18,0.506553877,0.028361111,-0.326553877,0.151638889,-0.065143563,0.106637434,0.022994353,,,
98,12795,0.74,-0.205166705,0.027,0.945166705,0.713,-0.066630179,0.893340101,0.508369,,,
99,12796,-1.86,0.10974832,0.031277778,-1.96974832,-1.891277778,-0.066518975,3.879908444,3.576931633,,,
100,12797,0.05,-0.66401135,0.020305556,0.71401135,0.029694444,-0.068755448,0.509812207,0.00088176,,,
101,12801,-0.2,0.078365455,0.026611111,-0.278365455,-0.226611111,-0.068526148,0.077487326,0.051352596,,,
102,12802,-1.03,0.212719681,0.03325,-1.242719681,-1.06325,-0.069824192,1.544352206,1.130500563,,,
103,12803,-0.64,-0.521802919,0.038361111,-0.118197081,-0.678361111,-0.067116042,0.01397055,0.460173797,,,
104,12804,-0.72,-0.705236304,0.036194444,-0.014763696,-0.756194444,-0.063788601,0.000217967,0.571830038,,,
105,12807,-0.71,0.193371655,0.033166667,-0.903371655,-0.743166667,-0.064580588,0.816080347,0.552296694,,,
106,12808,-0.6,0.442706837,0.028333333,-1.042706837,-0.628333333,-0.067479161,1.087237547,0.394802778,,,
107,12809,-0.38,0.037353839,0.022666667,-0.417353839,-0.402666667,-0.067163385,0.174184227,0.162140444,,,
108,12810,-0.28,-0.065513299,0.021777778,-0.214486701,-0.301777778,-0.066605067,0.046004545,0.091069827,,,
109,12811,1.03,-0.011769109,0.019805556,1.041769109,1.010194444,-0.066251354,1.085282876,1.020492816,,,
110,12814,-1.33,-0.814204633,0.019861111,-0.515795367,-1.349861111,-0.05806444,0.266044861,1.822125019,,,
111,12815,-1.19,0.16420192,0.016638889,-1.35420192,-1.206638889,-0.059124054,1.83386284,1.455977408,,,
112,12816,-0.26,-0.559028483,0.012027778,0.299028483,-0.272027778,-0.058908482,0.089418034,0.073999112,,,
113,12817,-0.02,-0.826315663,0.011611111,0.806315663,-0.031611111,-0.061617732,0.650144948,0.000999262,,,
114,12818,-0.17,0.118250973,0.009111111,-0.288250973,-0.179111111,-0.061568957,0.083088624,0.03208079,,,
115,12821,-0.2,0.228062718,0.006111111,-0.428062718,-0.206111111,-0.061924537,0.183237691,0.04248179,,,
116,12822,-0.52,-0.097918967,0.00775,-0.422081033,-0.52775,-0.061119226,0.178152399,0.278520063,,,
117,12823,0.13,0.127649345,0.005222222,0.002350655,0.124777778,-0.060782973,5.53E-06,0.015569494,,,
118,12824,-1.18,-0.694746758,0.010611111,-0.485253242,-1.190611111,-0.054844429,0.235470708,1.417554818,,,
119,12825,-2.41,0.673446343,0.009555556,-3.083446343,-2.419555556,-0.068750961,9.507641347,5.854249086,,,
120,12828,1.12,0.072105216,-0.001277778,1.047894784,1.121277778,-0.067398305,1.098083477,1.257263855,,,
121,12829,-0.4,-0.478753331,0.008222222,0.078753331,-0.408222222,-0.066394816,0.006202087,0.166645383,,,
122,12830,-1.35,-0.44606774,0.007555556,-0.90393226,-1.357555556,-0.061307312,0.81709353,1.842957086,,,
123,12831,-0.77,0.202366948,0.004055556,-0.972366948,-0.774055556,-0.062325329,0.945497482,0.599162003,,,
124,12832,0.82,-0.612198902,0.001083333,1.432198902,0.818916667,-0.067537677,2.051193696,0.670624507,,,
125,12836,0.91,-0.017688233,0.000361111,0.927688233,0.909638889,-0.067155916,0.860605457,0.827442908,,,
126,12837,1.27,-0.392551024,0.002472222,1.662551024,1.267527778,-0.071048896,2.764075909,1.606626667,,,
127,12838,-0.62,0.126561156,0.007055556,-0.746561156,-0.627055556,-0.071299765,0.55735356,0.39319867,,,
128,12839,-0.17,-0.58516033,0.003777778,0.41516033,-0.173777778,-0.071572636,0.1723581,0.030198716,,,
129,12842,0.65,0.617531913,0.004138889,0.032468087,0.645861111,-0.069533002,0.001054177,0.417136575,,,
130,12843,-0.9,0.34808079,0.006,-1.24808079,-0.906,-0.071894293,1.557705659,0.820836,,,
131,12844,-1.08,-0.241033511,0.000277778,-0.838966489,-1.080277778,-0.069478158,0.703864769,1.167000077,,,
132,12845,-0.76,0.151884035,-0.006944444,-0.911884035,-0.753055556,-0.070065418,0.831532494,0.56709267,,,
133,12846,-0.29,-0.223611807,-0.010583333,-0.066388193,-0.279416667,-0.069497016,0.004407392,0.078073674,,,
134,12849,1.23,0.378226274,-0.006638889,0.851773726,1.236638889,-0.065749101,0.725518481,1.529275742,,,
135,12850,-1.29,0.309831827,0.001805556,-1.599831827,-1.291805556,-0.068400876,2.559461875,1.668761593,,,
136,12851,1.85,-0.136427845,-0.00725,1.986427845,1.85725,-0.069039431,3.945895585,3.449377563,,,
137,12852,-1,0.785709936,-0.00425,-1.785709936,-0.99575,-0.076513483,3.188759974,0.991518063,,,
138,12853,0.41,-0.019467893,-0.003055556,0.429467893,0.413055556,-0.076235048,0.184442671,0.170614892,,,
139,12856,-0.8,0.238991252,-2.59E-18,-1.038991252,-0.8,-0.077347349,1.079502821,0.64,,,
140,12857,-0.06,-0.011554005,0.001277778,-0.048445995,-0.061277778,-0.077064471,0.002347014,0.003754966,,,
141,12858,-2,-0.244705869,0.000555556,-1.755294131,-2.000555556,-0.072394937,3.081057487,4.002222531,,,
142,12859,0.99,-0.475640942,-0.003388889,1.465640942,0.993388889,-0.075921993,2.148103371,0.986821485,,,
143,12860,0.39,-0.413680378,0.001138889,0.803680378,0.388861111,-0.077326391,0.64590215,0.151212964,,,
144,12863,0.22,-0.319876565,-0.003638889,0.539876565,0.223638889,-0.077875052,0.291466705,0.050014353,,,
145,12864,1.96,0.102476716,-0.004861111,1.857523284,1.964861111,-0.075129296,3.450392751,3.860679186,,,
146,12865,0.89,0.181492682,-0.001083333,0.708507318,0.891083333,-0.073673041,0.501982619,0.794029507,,,
147,12866,0.23,-0.202221828,-0.000944444,0.432221828,0.230944444,-0.073856774,0.186815709,0.053335336,,,
148,12870,1.12,-0.456339402,-0.007361111,1.576339402,1.127361111,-0.077315431,2.484845909,1.270943075,,,
149,12871,0.15,0.148355514,-0.0075,0.001644486,0.1575,-0.07696665,2.70E-06,0.02480625,,,
150,12872,-0.2,0.140606459,-0.005027778,-0.340606459,-0.194972222,-0.076956728,0.11601276,0.038014167,,,
151,12873,-0.2,-1.091400102,-0.005138889,0.891400102,-0.194861111,-0.079175866,0.794594142,0.037970853,,,
152,12874,-0.96,-0.364145462,-0.0055,-0.595854538,-0.9545,-0.076848794,0.355042631,0.91107025,,,
153,12877,0.63,0.140898354,-0.006777778,0.489101646,0.636777778,-0.075947926,0.23922042,0.405485938,,,
154,12878,-0.11,0.371701584,-0.00075,-0.481701584,-0.10925,-0.076410954,0.232036416,0.011935563,,,
155,12879,0.87,0.73316444,0.004472222,0.13683556,0.865527778,-0.073609956,0.018723971,0.749138334,,,
156,12880,0.11,-0.037409279,0.001777778,0.147409279,0.108222222,-0.073402885,0.021729495,0.011712049,,,
157,12881,-0.11,-0.371756455,-0.000194444,0.261756455,-0.109805556,-0.07334674,0.068516442,0.01205726,,,
158,12884,0.07,-0.22724385,0.004194444,0.29724385,0.065805556,-0.073381715,0.088353906,0.004330371,,,
159,12885,-0.27,-0.205016293,0.0055,-0.064983707,-0.2755,-0.072902932,0.004222882,0.07590025,,,
160,12886,-0.93,0.50742135,0.004222222,-1.43742135,-0.934222222,-0.076226801,2.066180137,0.87277116,,,
161,12887,1.36,1.182064234,-0.002333333,0.177935766,1.362333333,-0.069787641,0.031661137,1.855952111,,,
162,12888,0.42,0.079599899,0.001916667,0.340400101,0.418083333,-0.06934566,0.115872229,0.174793674,,,
163,12891,-0.35,0.442997793,0.001027778,-0.792997793,-0.351027778,-0.070681212,0.6288455,0.123220501,,,
164,12892,0.52,-1.12265202,-0.002638889,1.64265202,0.522638889,-0.077902784,2.698305658,0.273151408,,,
165,12893,0.12,-0.076301686,-0.001944444,0.196301686,0.121944444,-0.077735157,0.038534352,0.014870448,,,
166,12894,-0.84,-0.09527199,-0.002027778,-0.74472801,-0.837972222,-0.076866125,0.554619809,0.702197445,,,
167,12895,-0.35,-0.487773028,-0.007916667,0.137773028,-0.342083333,-0.076306638,0.018981407,0.117021007,,,
168,12898,-0.24,-0.283052902,-0.010333333,0.043052902,-0.229666667,-0.075911022,0.001853552,0.052746778,,,
169,12899,-0.39,0.39641367,-0.010944444,-0.78641367,-0.379055556,-0.077086547,0.61844646,0.143683114,,,
170,12900,0.67,0.361731452,-0.016083333,0.308268548,0.686083333,-0.075606403,0.095029498,0.47071034,,,
171,12901,-0.15,0.183946537,-0.015888889,-0.333946537,-0.134111111,-0.07566157,0.11152029,0.01798579,,,
172,12902,0.07,-0.032885855,-0.01825,0.102885855,0.08825,-0.075447717,0.010585499,0.007788063,,,
173,12905,0.61,-0.360666828,-0.022916667,0.970666828,0.632916667,-0.076743306,0.942194091,0.400583507,,,
174,12906,-0.08,0.122886322,-0.023472222,-0.202886322,-0.056527778,-0.076634409,0.04116286,0.00319539,,,
175,12907,2.41,-0.285803655,-0.025527778,2.695803655,2.435527778,-0.078824972,7.267357346,5.931795556,,,
176,12908,1.14,-0.61548987,-0.023083333,1.75548987,1.163083333,-0.0832264,3.081744682,1.35276284,,,
177,12909,0.54,-0.226544147,-0.020111111,0.766544147,0.560111111,-0.083689999,0.587589929,0.313724457,,,
178,12912,0.07,0.1049735,-0.021222222,-0.0349735,0.091222222,-0.083432227,0.001223146,0.008321494,,,
179,12913,0.05,0.472538956,-0.021611111,-0.422538956,0.071611111,-0.083688898,0.17853917,0.005128151,,,
180,12914,-1.06,-0.227818895,-0.025583333,-0.832181105,-1.034416667,-0.082113386,0.692525392,1.07001784,,,
181,12915,0.19,0.175992496,-0.032194444,0.014007504,0.222194444,-0.081735369,0.00019621,0.049370371,,,
182,12916,-0.57,-0.180937625,-0.036111111,-0.389062375,-0.533888889,-0.081063523,0.151369532,0.285037346,,,
183,12919,1.24,0.439702922,-0.036027778,0.800297078,1.276027778,-0.077682566,0.640475413,1.62824689,,,
184,12920,0.16,-0.686247558,-0.03475,0.846247558,0.19475,-0.079347089,0.71613493,0.037927563,,,
185,12921,-0.26,-0.365589539,-0.039166667,0.105589539,-0.220833333,-0.079016271,0.011149151,0.048767361,,,
186,12922,0.23,0.587742478,-0.039805556,-0.357742478,0.269805556,-0.078938229,0.12797968,0.072795038,,,
187,12923,0.81,0.724017971,-0.034361111,0.085982029,0.844361111,-0.076613703,0.007392909,0.712945686,,,
188,12926,-0.17,-0.656862879,-0.030222222,0.486862879,-0.139777778,-0.077002078,0.237035463,0.019537827,,,
189,12927,0.15,-0.336735143,-0.030083333,0.486735143,0.180083333,-0.077349841,0.236911099,0.032430007,,,
190,12928,1.72,0.148823847,-0.030833333,1.571176153,1.750833333,-0.074814044,2.468594502,3.065417361,,,
191,12929,0.86,0.271954,-0.027138889,0.588046,0.887138889,-0.073250967,0.345798098,0.787015408,,,
192,12930,0.35,0.038959791,-0.017361111,0.311040209,0.367361111,-0.072927468,0.096746012,0.134954186,,,
193,12934,-0.33,-0.84424754,-0.015305556,0.51424754,-0.314694444,-0.073160458,0.264450532,0.099032593,,,
194,12935,0.71,-0.32512223,-0.021611111,1.03512223,0.731611111,-0.074286054,1.071478031,0.535254818,,,
195,12936,1.07,0.30497988,-0.022111111,0.76502012,1.092111111,-0.072220089,0.585255784,1.192706679,,,
196,12937,0.32,-0.117316507,-0.0225,0.437316507,0.3425,-0.072206328,0.191245727,0.11730625,,,
197,12940,0.69,0.04147697,-0.023888889,0.64852303,0.713888889,-0.071679043,0.420582121,0.509637346,,,
198,12941,1.72,-0.098375692,-0.020888889,1.818375692,1.740888889,-0.07158376,3.306490156,3.030694123,,,
199,12942,0.28,-0.320821786,-0.014472222,0.600821786,0.294472222,-0.072098821,0.360986818,0.08671389,,,
200,12943,-0.1,-0.371115312,-0.015611111,0.271115312,-0.084388889,-0.072088949,0.073503512,0.007121485,,,
201,12944,-0.63,0.328812166,-0.015805556,-0.958812166,-0.614194444,-0.073229976,0.919320769,0.377234816,,,
202,12947,1.1,-0.060099292,-0.014138889,1.160099292,1.114138889,-0.073055468,1.345830368,1.241305464,,,
203,12948,0.09,0.265738798,-0.009333333,-0.175738798,0.099333333,-0.072926987,0.030884125,0.009867111,,,
204,12949,0.61,-0.58870867,-0.003916667,1.19870867,0.613916667,-0.075366932,1.436902474,0.376893674,,,
205,12950,-0.02,0.258677641,5.56E-05,-0.278677641,-0.020055556,-0.075378635,0.077661228,0.000402225,,,
206,12951,0.33,0.19273104,-0.003361111,0.13726896,0.333361111,-0.07493829,0.018842767,0.11112963,,,
207,12954,0.86,0.499796828,-0.006083333,0.360203172,0.866083333,-0.073034582,0.129746325,0.75010034,,,
208,12955,0.25,-0.332591332,-0.006,0.582591332,0.256,-0.073533699,0.33941266,0.065536,,,
209,12956,-0.93,0.193357119,-0.00875,-1.123357119,-0.92125,-0.074214121,1.261931216,0.848701563,,,
210,12957,-1.08,-0.313199578,-0.011166667,-0.766800422,-1.068833333,-0.072420174,0.587982887,1.142404694,,,
211,12958,-1.38,0.272252481,-0.015388889,-1.652252481,-1.364611111,-0.074014542,2.729938261,1.862163485,,,
212,12961,0.04,0.045427149,-0.023944444,-0.005427149,0.063944444,-0.073828949,2.95E-05,0.004088892,,,
213,12962,-0.4,-0.244605821,-0.025666667,-0.155394179,-0.374333333,-0.073342225,0.024147351,0.140125444,,,
214,12963,0.52,0.292925011,-0.023694444,0.227074989,0.543694444,-0.072513491,0.051563051,0.295603649,,,
215,12964,-0.87,0.240288874,-0.018666667,-1.110288874,-0.851333333,-0.073436975,1.232741384,0.724768444,,,
216,12965,0.38,-0.46923742,-0.01425,0.84923742,0.39425,-0.074607932,0.721204195,0.155433063,,,
217,12969,-1.25,-0.386241279,-0.008527778,-0.863758721,-1.241472222,-0.072204166,0.746079128,1.541253279,,,
218,12970,-0.08,0.598797516,-0.017888889,-0.678797516,-0.062111111,-0.073137452,0.460766067,0.00385779,,,
219,12971,0.17,-0.392984401,-0.010944444,0.562984401,0.180944444,-0.073645629,0.316951436,0.032740892,,,
220,12972,0.24,-0.394624699,-0.006916667,0.634624699,0.246916667,-0.074283195,0.402748509,0.06096784,,,
221,12975,0.58,0.196914732,-0.011611111,0.383085268,0.591611111,-0.073559839,0.146754322,0.350003707,,,
222,12976,0.61,-0.080762844,-0.00925,0.690762844,0.61925,-0.073540055,0.477153307,0.383470563,,,
223,12977,-0.11,0.606771781,-0.007277778,-0.716771781,-0.102722222,-0.074565008,0.513761786,0.010551855,,,
224,12978,1.04,0.408066681,0.000833333,0.631933319,1.039166667,-0.072576697,0.39933972,1.079867361,,,
225,12979,-0.73,0.207097779,0.004555556,-0.937097779,-0.734555556,-0.073105714,0.878152248,0.539571864,,,
226,12982,0.89,0.324665636,0.002861111,0.565334364,0.887138889,-0.071695472,0.319602944,0.787015408,,,
227,12983,-0.57,-0.032159453,-0.000416667,-0.537840547,-0.569583333,-0.07139307,0.289272454,0.324425174,,,
228,12984,0.99,-0.461756579,-0.002416667,1.451756579,0.992416667,-0.073655583,2.107597163,0.98489084,,,
229,12985,0.23,0.370213756,-0.006166667,-0.140213756,0.236166667,-0.073400155,0.019659897,0.055774694,,,
230,12986,0.03,-0.350818675,-0.008,0.380818675,0.038,-0.073571485,0.145022863,0.001444,,,
231,12989,1.21,0.065589888,-0.008583333,1.144410112,1.218583333,-0.072722012,1.309674505,1.48494534,,,
232,12990,0.88,0.077798349,-0.007333333,0.802201651,0.887333333,-0.072086114,0.643527489,0.787360444,,,
233,12991,0.28,-0.388380126,-0.010055556,0.668380126,0.290055556,-0.07274214,0.446731993,0.084132225,,,
234,12992,0.71,0.190906324,-0.012583333,0.519093676,0.722583333,-0.071913243,0.269458245,0.522126674,,,
235,12993,0.34,-0.359465942,-0.008444444,0.699465942,0.348444444,-0.072570896,0.489252604,0.121413531,,,
236,12996,-0.33,-0.102716811,-0.008222222,-0.227283189,-0.321777778,-0.072280133,0.051657648,0.103540938,,,
237,12997,-1.01,-0.24030737,-0.007138889,-0.76969263,-1.002861111,-0.071008336,0.592426744,1.005730408,,,
238,12998,-0.02,-0.333884858,-0.009722222,0.313884858,-0.010277778,-0.071080145,0.098523704,0.000105633,,,
239,12999,0.51,-0.022999889,-0.004555556,0.532999889,0.514555556,-0.070925785,0.284088882,0.26476742,,,
240,13000,-0.64,0.04139728,-0.003638889,-0.68139728,-0.636361111,-0.070836109,0.464302254,0.404955464,,,
241,13003,-0.08,0.60238194,-0.005388889,-0.68238194,-0.074611111,-0.071712853,0.465645111,0.005566818,,,
242,13004,-1.23,-0.016265035,-0.007027778,-1.213734965,-1.222972222,-0.07123925,1.473152564,1.495661056,,,
243,13005,-0.57,0.084653444,-0.014222222,-0.654653444,-0.555777778,-0.07130038,0.428571132,0.308888938,,,
244,13006,0.24,0.312919469,-0.011472222,-0.072919469,0.251472222,-0.071015018,0.005317249,0.063238279,,,
