,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
536,12944,0.06,0.328769549,0.069194444,-0.268769549,-0.009194444,-0.075066172,0.072237071,8.45E-05,,,
537,12947,0.3,0.207611378,0.066194444,0.092388622,0.233805556,-0.0749474,0.008535657,0.054665038,,,
538,12948,0.24,0.11364272,0.065527778,0.12635728,0.174472222,-0.074861329,0.015966162,0.030440556,,,
539,12949,0.32,-0.382293325,0.066,0.702293325,0.254,-0.075198572,0.493215914,0.064516,,,
540,12950,-1.63,-0.269959028,0.06675,-1.360040972,-1.69675,-0.073911094,1.849711445,2.878960563,,,
541,12951,-0.16,-0.314666312,0.065166667,0.154666312,-0.225166667,-0.073813105,0.023921668,0.050700028,,,
542,12954,1.08,-0.232532341,0.064194444,1.312532341,1.015805556,-0.074323191,1.722741147,1.031860927,,,
543,12955,0.01,0.549200705,0.068777778,-0.539200705,-0.058777778,-0.074528396,0.2907374,0.003454827,,,
544,12956,0.05,-0.169830712,0.065361111,0.219830712,-0.015361111,-0.074505653,0.048325542,0.000235964,,,
545,12957,0.49,0.709442942,0.065055556,-0.219442942,0.424944444,-0.074296886,0.048155205,0.180577781,,,
546,12958,0.29,0.007388007,0.067138889,0.282611993,0.222861111,-0.074253588,0.079869539,0.049667075,,,
547,12961,0.44,-0.065639732,0.067305556,0.505639732,0.372694444,-0.074285553,0.255671539,0.138901149,,,
548,12962,0.52,-0.188322762,0.066277778,0.708322762,0.453722222,-0.074481995,0.501721135,0.205863855,,,
549,12963,0.28,0.24364529,0.068194444,0.03635471,0.211805556,-0.074369318,0.001321665,0.044861593,,,
550,12964,-0.57,0.096649528,0.068555556,-0.666649528,-0.638555556,-0.074304033,0.444421593,0.407753198,,,
551,12965,-0.71,0.12188861,0.062194444,-0.83188861,-0.772194444,-0.074279837,0.692038659,0.59628426,,,
552,12969,-0.5,-0.222701778,0.057833333,-0.277298222,-0.557833333,-0.073966872,0.076894304,0.311178028,,,
553,12970,-0.03,0.192922958,0.055472222,-0.222922958,-0.085472222,-0.073939352,0.049694645,0.007305501,,,
554,12971,0.19,0.609695895,0.056305556,-0.419695895,0.133694444,-0.074020243,0.176144644,0.017874204,,,
555,12972,-0.86,-0.107905199,0.054861111,-0.752094801,-0.914861111,-0.073632594,0.56564659,0.836970853,,,
556,12975,-0.08,0.197863035,0.0495,-0.277863035,-0.1295,-0.073621816,0.077207866,0.01677025,,,
557,12976,-0.18,0.300238974,0.048388889,-0.480238974,-0.228388889,-0.073719106,0.230629472,0.052161485,,,
558,12977,0.43,0.215715221,0.045972222,0.214284779,0.384027778,-0.07354627,0.045917966,0.147477334,,,
559,12978,0.5,0.10318271,0.042388889,0.39681729,0.457611111,-0.073415466,0.157463962,0.209407929,,,
560,12979,-0.13,-0.070858059,0.043,-0.059141941,-0.173,-0.073322824,0.003497769,0.029929,,,
561,12982,0.62,0.144973339,0.042916667,0.475026661,0.577083333,-0.073131194,0.225650328,0.333025174,,,
562,12983,0.05,0.167931068,0.046388889,-0.117931068,0.003611111,-0.073079076,0.013907737,1.30E-05,,,
563,12984,0.03,-0.152850628,0.043472222,0.182850628,-0.013472222,-0.073045154,0.033434352,0.000181501,,,
564,12985,0.02,0.519489498,0.043305556,-0.499489498,-0.023305556,-0.073212344,0.249489758,0.000543149,,,
565,12986,0.38,-0.496499197,0.041666667,0.876499197,0.338333333,-0.073747084,0.768250842,0.114469444,,,
566,12989,-0.46,0.021504018,0.042777778,-0.481504018,-0.502777778,-0.073642708,0.23184612,0.252785494,,,
567,12990,0.08,-0.041660029,0.040583333,0.121660029,0.039416667,-0.073589918,0.014801163,0.001553674,,,
568,12991,0.22,0.427244464,0.038416667,-0.207244464,0.181583333,-0.073531796,0.042950268,0.032972507,,,
569,12992,0.75,-0.226571754,0.038333333,0.976571754,0.711666667,-0.073841955,0.953692391,0.506469444,,,
570,12993,0.82,-0.00078391,0.043,0.82078391,0.777,-0.073794752,0.673686227,0.603729,,,
571,12996,0.95,-0.63633811,0.048277778,1.58633811,0.901722222,-0.075237735,2.516468599,0.813102966,,,
572,12997,0.42,0.311380289,0.05475,0.108619711,0.36525,-0.075049428,0.011798242,0.133407563,,,
573,12998,0.12,0.443060774,0.055805556,-0.323060774,0.064194444,-0.075075793,0.104368264,0.004120927,,,
574,12999,-0.83,-0.306357661,0.05725,-0.523642339,-0.88725,-0.07447709,0.274201299,0.787212563,,,
575,13000,0.39,0.211568622,0.0535,0.178431378,0.3365,-0.074328733,0.031837757,0.11323225,,,
576,13003,-0.41,-0.418483733,0.057,0.008483733,-0.467,-0.074047243,7.20E-05,0.218089,,,
577,13004,0.23,0.613683238,0.054805556,-0.383683238,0.175194444,-0.074087419,0.147212827,0.030693093,,,
578,13005,0.78,0.187936016,0.058916667,0.592063984,0.721083333,-0.073827869,0.350539761,0.519961174,,,
579,13006,-0.76,0.321559074,0.061305556,-1.081559074,-0.821305556,-0.074164265,1.169770031,0.674542816,,,
580,13007,0.21,0.354170089,0.058722222,-0.144170089,0.151277778,-0.074096609,0.020785015,0.022884966,,,
581,13010,0.57,0.317327256,0.058638889,0.252672744,0.511361111,-0.073832384,0.063843516,0.261490186,,,
582,13011,0.54,0.170928458,0.058611111,0.369071542,0.481388889,-0.07366404,0.136213803,0.231735262,,,
583,13012,0.18,0.230448588,0.058416667,-0.050448588,0.121583333,-0.073588562,0.00254506,0.014782507,,,
584,13013,1.03,0.304253589,0.059222222,0.725746411,0.970777778,-0.073075431,0.526707853,0.942409494,,,
585,13014,0.08,0.207027614,0.059194444,-0.127027614,0.020805556,-0.07302717,0.016136015,0.000432871,,,
586,13017,-0.73,0.005126885,0.061444444,-0.735126885,-0.791444444,-0.07283916,0.540411536,0.626384309,,,
587,13018,0.08,-0.117919576,0.056944444,0.197919576,0.023055556,-0.072812051,0.039172159,0.000531559,,,
588,13019,0.46,-0.130825683,0.05875,0.590825683,0.40125,-0.072908055,0.349074987,0.161001563,,,
589,13020,0.6,-0.102237125,0.057277778,0.702237125,0.542722222,-0.073003207,0.493136979,0.29454741,,,
590,13021,-0.14,0.325333465,0.058305556,-0.465333465,-0.198305556,-0.073098283,0.216535234,0.039325093,,,
591,13024,0.48,-0.254339594,0.057833333,0.734339594,0.422166667,-0.07334832,0.539254639,0.178224694,,,
592,13025,0.31,0.493336888,0.055805556,-0.183336888,0.254194444,-0.073253493,0.033612414,0.064614816,,,
593,13026,0.48,-0.011231171,0.054222222,0.491231171,0.425777778,-0.073231881,0.241308064,0.181286716,,,
594,13027,-0.36,0.380674709,0.054777778,-0.740674709,-0.414777778,-0.073495457,0.548599025,0.172040605,,,
595,13028,0.4,0.28426805,0.051805556,0.11573195,0.348194444,-0.073327612,0.013393884,0.121239371,,,
596,13032,0.94,-0.785196223,0.051972222,1.725196223,0.888027778,-0.075164543,2.976302007,0.788593334,,,
597,13033,0.03,0.018286658,0.0555,0.011713342,-0.0255,-0.075101055,0.000137202,0.00065025,,,
598,13034,0.14,0.059842664,0.058388889,0.080157336,0.081611111,-0.075037508,0.006425198,0.006660373,,,
599,13035,-0.09,0.281494443,0.058833333,-0.371494443,-0.148833333,-0.075076466,0.138008121,0.022151361,,,
600,13038,-0.55,-0.083029228,0.057166667,-0.466970772,-0.607166667,-0.074851073,0.218061702,0.368651361,,,
601,13039,-3.87,0.337284558,0.057416667,-4.207284558,-3.927416667,-0.075617697,17.70124335,15.42460167,,,
602,13040,-0.03,0.487690833,0.046888889,-0.517690833,-0.076888889,-0.075783691,0.268003799,0.005911901,,,
603,13041,-1.42,-0.026919615,0.050222222,-1.393080385,-1.470222222,-0.075364843,1.940672958,2.161553383,,,
604,13042,-1.74,0.08060086,0.047861111,-1.82060086,-1.787861111,-0.075166294,3.314587491,3.196447353,,,
605,13045,-2.02,0.362680428,0.042361111,-2.382680428,-2.062361111,-0.07602051,5.677166023,4.253333353,,,
606,13046,2.33,0.170000707,0.036194444,2.159999293,2.293805556,-0.075056672,4.665596944,5.261543927,,,
607,13047,-0.42,0.480709692,0.042777778,-0.900709692,-0.462777778,-0.075491798,0.811277949,0.214163272,,,
608,13048,0.31,-0.175570193,0.041777778,0.485570193,0.268222222,-0.075564891,0.235778412,0.07194316,,,
609,13049,0.24,-0.061887753,0.041305556,0.301887753,0.198694444,-0.075544181,0.091136215,0.039479482,,,
610,13052,0.85,0.108579439,0.0395,0.741420561,0.8105,-0.075342481,0.549704449,0.65691025,,,
611,13053,-1.82,-0.14770632,0.04025,-1.67229368,-1.86025,-0.074463749,2.796566151,3.460530063,,,
612,13054,-0.53,0.537044018,0.036388889,-1.067044018,-0.566388889,-0.07507612,1.138582936,0.320796373,,,
613,13055,0.27,-0.213894603,0.039444444,0.483894603,0.230555556,-0.075164912,0.234153987,0.053155864,,,
614,13056,-0.62,-0.601677607,0.045,-0.018322393,-0.665,-0.074696475,0.00033571,0.442225,,,
615,13059,0.71,0.360716337,0.042944444,0.349283663,0.667055556,-0.074329775,0.121999077,0.444963114,,,
616,13060,0.56,0.281104446,0.044861111,0.278895554,0.515138889,-0.074091451,0.07778273,0.265368075,,,
617,13061,1.47,0.092463605,0.05125,1.377536395,1.41875,-0.07379126,1.89760652,2.012851563,,,
618,13062,0.88,0.450108721,0.062027778,0.429891279,0.817972222,-0.073275273,0.184806512,0.669078556,,,
619,13063,0.19,-0.109209247,0.06225,0.299209247,0.12775,-0.073276725,0.089526173,0.016320063,,,
620,13066,0.02,0.165847502,0.057611111,-0.145847502,-0.037611111,-0.073234258,0.021271494,0.001414596,,,
621,13067,-0.26,0.108564271,0.056916667,-0.368564271,-0.316916667,-0.073198086,0.135839622,0.100436174,,,
622,13068,-0.24,-0.136038935,0.057777778,-0.103961065,-0.297777778,-0.07306746,0.010807903,0.088671605,,,
623,13069,0.35,-0.017278772,0.055527778,0.367278772,0.294472222,-0.073043283,0.134893696,0.08671389,,,
624,13070,1.17,-0.23305922,0.059638889,1.40305922,1.110361111,-0.073516506,1.968575174,1.232901797,,,
625,13073,0.45,0.578859619,0.062861111,-0.128859619,0.387138889,-0.073335448,0.016604801,0.149876519,,,
626,13074,0.91,0.097321697,0.059222222,0.812678303,0.850777778,-0.073173341,0.660446024,0.723822827,,,
627,13075,0.63,-0.158279742,0.061194444,0.788279742,0.568805556,-0.073341581,0.621384952,0.32353976,,,
628,13076,1.35,0.475553357,0.064388889,0.874446643,1.285611111,-0.072427081,0.764656932,1.652795929,,,
629,13077,1.62,-0.333750993,0.073277778,1.953750993,1.546722222,-0.07339149,3.817142944,2.392349633,,,
630,13080,0.48,0.419066097,0.0775,0.060933903,0.4025,-0.073190513,0.003712941,0.16200625,,,
631,13081,-0.57,-0.085890209,0.074805556,-0.484109791,-0.644805556,-0.072953296,0.23436229,0.415774204,,,
632,13082,0.93,0.691192329,0.074972222,0.238807671,0.855027778,-0.072286575,0.057029104,0.731072501,,,
633,13083,1.39,1.045477954,0.075583333,0.344522046,1.314416667,-0.070780034,0.11869544,1.727691174,,,
634,13084,0.51,-0.287197996,0.077611111,0.797197996,0.432388889,-0.071083043,0.635524644,0.186960151,,,
635,13087,-0.1,-0.10874141,0.078416667,0.00874141,-0.178416667,-0.070998671,7.64E-05,0.031832507,,,
636,13088,0.89,-0.264515898,0.077055556,1.154515898,0.812944444,-0.071453639,1.332906959,0.66087867,,,
637,13089,-0.42,-0.210391051,0.080083333,-0.209608949,-0.500083333,-0.071210846,0.043935912,0.25008334,,,
638,13090,0.82,0.401919768,0.079972222,0.418080232,0.740027778,-0.070811456,0.17479108,0.547641112,,,
639,13091,0.42,0.227531541,0.081805556,0.192468459,0.338194444,-0.070684804,0.037044108,0.114375482,,,
640,13094,-0.02,0.048502195,0.08225,-0.068502195,-0.10225,-0.07062413,0.004692551,0.010455063,,,
641,13095,0.08,0.430743002,0.0835,-0.350743002,-0.0035,-0.070670106,0.123020654,1.23E-05,,,
642,13096,-0.44,-0.176541875,0.084888889,-0.263458125,-0.524888889,-0.070427651,0.069410184,0.275508346,,,
643,13097,-0.2,0.306561905,0.085833333,-0.506561905,-0.285833333,-0.070510964,0.256604963,0.081700694,,,
644,13098,-1.34,-0.356468045,0.0825,-0.983531955,-1.4225,-0.069458784,0.967335106,2.02350625,,,
645,13101,-0.68,0.278115325,0.075777778,-0.958115325,-0.755777778,-0.069651585,0.917984976,0.571200049,,,
646,13102,1.25,-0.253707564,0.071444444,1.503707564,1.178555556,-0.070219276,2.261136439,1.388993198,,,
647,13103,-0.14,-0.088544256,0.074277778,-0.051455744,-0.214277778,-0.070126748,0.002647694,0.045914966,,,
648,13104,-0.07,-0.425676699,0.074611111,0.355676699,-0.144611111,-0.070157222,0.126505914,0.020912373,,,
649,13105,-0.28,0.160621513,0.074333333,-0.440621513,-0.354333333,-0.070150779,0.194147318,0.125552111,,,
650,13108,-0.57,0.125124088,0.077194444,-0.695124088,-0.647194444,-0.070121852,0.483197497,0.418860649,,,
651,13109,-0.91,-0.386327528,0.076555556,-0.523672472,-0.986555556,-0.069437743,0.274232858,0.973291864,,,
652,13110,-2.25,0.246233205,0.071972222,-2.496233205,-2.321972222,-0.069718367,6.231180216,5.391555001,,,
653,13112,0.87,-0.087548453,0.064388889,0.957548453,0.805611111,-0.069839379,0.916899039,0.649009262,,,
654,13115,-0.57,-0.066091091,0.066472222,-0.503908909,-0.636472222,-0.069638512,0.253924188,0.40509689,,,
655,13116,-0.7,0.637497007,0.065,-1.337497007,-0.765,-0.070514886,1.788898244,0.585225,,,
656,13117,0.29,-0.125612467,0.063611111,0.415612467,0.226388889,-0.070555262,0.172733723,0.051251929,,,
657,13118,0.28,-0.0882496,0.065194444,0.3682496,0.214805556,-0.070570275,0.135607768,0.046141427,,,
658,13119,0.67,-0.466199288,0.064555556,1.136199288,0.605444444,-0.071232723,1.290948822,0.366562975,,,
659,13122,0.58,0.26477277,0.064388889,0.31522723,0.515611111,-0.0710284,0.099368207,0.265854818,,,
660,13123,0.76,0.25083513,0.066166667,0.50916487,0.693833333,-0.070766157,0.259248864,0.481404694,,,
661,13124,-0.01,0.038265122,0.068333333,-0.048265122,-0.078333333,-0.070709176,0.002329522,0.006136111,,,
662,13125,-1.04,-0.013152573,0.069861111,-1.026847427,-1.109861111,-0.070435491,1.054415638,1.231791686,,,
663,13126,0.43,-0.393692698,0.065944444,0.823692698,0.364055556,-0.070808231,0.678469661,0.132536448,,,
664,13129,0.57,0.043265497,0.067888889,0.526734503,0.502111111,-0.070758855,0.277449237,0.252115568,,,
665,13130,0.18,-0.093690958,0.073138889,0.273690958,0.106861111,-0.07075531,0.07490674,0.011419297,,,
666,13131,0.97,0.203159717,0.074222222,0.766840283,0.895777778,-0.070480838,0.58804402,0.802417827,,,
667,13132,0.07,0.44511243,0.074944444,-0.37511243,-0.004944444,-0.070539454,0.140709335,2.44E-05,,,
668,13133,-0.18,-0.211083723,0.072861111,0.031083723,-0.252861111,-0.070432703,0.000966198,0.063938742,,,
669,13136,-0.37,-0.088173543,0.068277778,-0.281826457,-0.438277778,-0.070278696,0.079426152,0.19208741,,,
670,13137,-0.64,-0.156926152,0.069972222,-0.483073848,-0.709972222,-0.069980315,0.233360343,0.504060556,,,
671,13138,-1.61,0.00876289,0.068722222,-1.61876289,-1.678722222,-0.069594902,2.620393293,2.818108299,,,
672,13139,0.31,0.073540991,0.064527778,0.236459009,0.245472222,-0.069535911,0.055912863,0.060256612,,,
673,13140,0.15,0.339866834,0.0645,-0.189866834,0.0855,-0.069506385,0.036049414,0.00731025,,,
674,13144,-1.48,-0.110478859,0.062944444,-1.369521141,-1.542944444,-0.068910174,1.875588157,2.380677559,,,
675,13145,0.62,-0.279820089,0.055333333,0.899820089,0.564666667,-0.069224264,0.809676193,0.318848444,,,
676,13146,0.51,-0.228393815,0.054638889,0.738393815,0.455361111,-0.069424773,0.545225426,0.207353742,,,
677,13147,0.98,0.557692577,0.051722222,0.422307423,0.928277778,-0.068785685,0.17834356,0.861699633,,,
678,13151,-0.42,-0.392444885,0.049083333,-0.027555115,-0.469083333,-0.068550044,0.000759284,0.220039174,,,
679,13152,-0.19,-0.165172196,0.045888889,-0.024827804,-0.235888889,-0.068453163,0.00061642,0.055643568,,,
680,13153,-1.33,-0.272311162,0.044277778,-1.057688838,-1.374277778,-0.06768751,1.118705677,1.88863941,,,
681,13154,-0.39,-0.002547837,0.041694444,-0.387452163,-0.431694444,-0.067598332,0.150119179,0.186360093,,,
682,13157,-1.28,-0.04054269,0.038138889,-1.23945731,-1.318138889,-0.067288012,1.536254423,1.73749013,,,
683,13158,-0.76,-0.028581285,0.035138889,-0.731418715,-0.795138889,-0.067125473,0.534973337,0.632245853,,,
684,13159,-0.31,-0.111395991,0.031472222,-0.198604009,-0.341472222,-0.067009573,0.039443553,0.116603279,,,
685,13160,0.95,-0.11432318,0.027888889,1.06432318,0.922111111,-0.067129089,1.132783831,0.850288901,,,
686,13161,-0.11,0.411720387,0.0325,-0.521720387,-0.1425,-0.067273921,0.272192162,0.02030625,,,
687,13165,-0.22,0.018963822,0.0325,-0.238963822,-0.2525,-0.067216002,0.057103708,0.06375625,,,
688,13166,0.48,0.337917067,0.031305556,0.142082933,0.448694444,-0.067015189,0.02018756,0.201326704,,,
689,13167,0.31,-0.697330897,0.032638889,1.007330897,0.277361111,-0.067685888,1.014715535,0.076929186,,,
690,13168,-0.04,-0.162961077,0.030833333,0.122961077,-0.070833333,-0.067644312,0.015119427,0.005017361,,,
691,13171,0.33,-0.138258635,0.027611111,0.468258635,0.302388889,-0.067688363,0.219266149,0.09143904,,,
692,13172,0.31,0.03113648,0.027222222,0.27886352,0.282777778,-0.067632965,0.077764863,0.079963272,,,
693,13173,-1.11,0.707099553,0.025333333,-1.817099553,-1.135333333,-0.069052703,3.301850785,1.288981778,,,
694,13174,0.32,-0.080783754,0.021777778,0.400783754,0.298222222,-0.069052485,0.160627617,0.088936494,,,
695,13175,0.47,-0.402725013,0.023611111,0.872725013,0.446388889,-0.06942127,0.761648948,0.19926304,,,
696,13178,-0.15,-0.520395061,0.024861111,0.370395061,-0.174861111,-0.069451061,0.137192502,0.030576408,,,
697,13179,-0.76,0.36103229,0.0245,-1.12103229,-0.7845,-0.069853429,1.256713395,0.61544025,,,
698,13180,-0.42,-0.180293633,0.024861111,-0.239706367,-0.444861111,-0.069684111,0.057459142,0.197901408,,,
699,13181,-0.2,0.693570709,0.022972222,-0.893570709,-0.222972222,-0.070201831,0.798468611,0.049716612,,,
700,13182,0.63,0.336761658,0.022694444,0.293238342,0.607305556,-0.069913703,0.085988725,0.368820038,,,
701,13185,-0.99,0.328183764,0.0245,-1.318183764,-1.0145,-0.07033916,1.737608435,1.02921025,,,
702,13186,-0.24,0.305794553,0.022333333,-0.545794553,-0.262333333,-0.070458679,0.297891694,0.068818778,,,
703,13187,-1.7,-0.341808315,0.019222222,-1.358191685,-1.719222222,-0.069386329,1.844684653,2.955725049,,,
704,13188,0.16,0.155140495,0.011027778,0.004859505,0.148972222,-0.069318916,2.36E-05,0.022192723,,,
705,13189,-1.99,0.041647596,0.008972222,-2.031647596,-1.998972222,-0.06912929,4.127591955,3.995889945,,,
706,13192,-1.25,0.099541217,0.002361111,-1.349541217,-1.252361111,-0.069177024,1.821261496,1.568408353,,,
707,13193,-0.96,-0.344138914,-0.000583333,-0.615861086,-0.959416667,-0.068666796,0.379284877,0.92048034,,,
708,13194,-0.42,-0.265494873,-0.006416667,-0.154505127,-0.413583333,-0.068497694,0.023871834,0.171051174,,,
709,13195,-1.03,-0.116469255,-0.007055556,-0.913530745,-1.022944444,-0.068228966,0.834538422,1.046415336,,,
710,13196,0.75,0.238077338,-0.012583333,0.511922662,0.762583333,-0.067907591,0.262064812,0.58153334,,,
711,13200,-1.47,-0.046314955,-0.015555556,-1.423685045,-1.454444444,-0.067670728,2.026879107,2.115408642,,,
712,13201,0.2,-0.14418924,-0.016611111,0.34418924,0.216611111,-0.067673901,0.118466233,0.046920373,,,
713,13202,0.98,-0.029796594,-0.019111111,1.009796594,0.999111111,-0.067584751,1.019689162,0.998223012,,,
714,13203,2.06,-0.022571218,-0.016555556,2.082571218,2.076555556,-0.067308625,4.337102878,4.312082975,,,
715,13206,-0.43,0.276234217,-0.01025,-0.706234217,-0.41975,-0.06749078,0.49876677,0.176190063,,,
716,13207,-0.63,-0.038423431,-0.009638889,-0.591576569,-0.620361111,-0.067395802,0.349962837,0.384847908,,,
717,13208,-0.65,0.195630294,-0.008972222,-0.845630294,-0.641027778,-0.067550494,0.715090594,0.410916612,,,
718,13209,-0.95,-0.540471294,-0.011472222,-0.409528706,-0.938527778,-0.066926035,0.167713761,0.88083439,,,
719,13210,-0.97,0.08018579,-0.011861111,-1.05018579,-0.958138889,-0.066964133,1.102890193,0.91803013,,,
720,13213,-0.36,0.205417731,-0.015944444,-0.565417731,-0.344055556,-0.067059434,0.31969721,0.118374225,,,
721,13214,1.59,0.029958469,-0.017,1.560041531,1.607,-0.06675802,2.433729579,2.582449,,,
722,13215,0.11,0.086650223,-0.013694444,0.023349777,0.123694444,-0.066700068,0.000545212,0.015300316,,,
723,13216,0.21,0.117602362,-0.014472222,0.092397638,0.224472222,-0.066620359,0.008537323,0.050387779,,,
724,13217,0.87,0.184988487,-0.014111111,0.685011513,0.884111111,-0.066301434,0.469240774,0.781652457,,,
725,13220,-0.33,-0.365342187,-0.012722222,0.035342187,-0.317277778,-0.066177193,0.00124907,0.100665188,,,
726,13221,0.72,-0.222192239,-0.015527778,0.942192239,0.735527778,-0.066355567,0.887726215,0.541001112,,,
727,13222,-0.4,-0.074254883,-0.011694444,-0.325745117,-0.388305556,-0.066268849,0.106109881,0.150781204,,,
728,13223,-1.33,0.558819585,-0.014194444,-1.888819585,-1.315805556,-0.067467567,3.567639424,1.73134426,,,
729,13224,1.36,-0.276111018,-0.018194444,1.636111018,1.378194444,-0.067880282,2.676859262,1.899419927,,,
730,13227,-0.05,0.146979445,-0.015277778,-0.196979445,-0.034722222,-0.067861026,0.038800902,0.001205633,,,
731,13228,0.97,0.083388883,-0.013583333,0.886611117,0.983583333,-0.067628528,0.786079273,0.967436174,,,
732,13229,1.68,0.038568539,-0.01025,1.641431461,1.69025,-0.067304974,2.694297242,2.856945063,,,
733,13230,-0.21,-0.350117558,-0.008,0.140117558,-0.202,-0.067241469,0.01963293,0.040804,,,
734,13231,0.8,-0.281872339,-0.009194444,1.081872339,0.809194444,-0.067531795,1.170447758,0.654795649,,,
735,13234,-0.78,-0.303572664,-0.010222222,-0.476427336,-0.769777778,-0.06718915,0.226983006,0.592557827,,,
736,13235,-0.66,0.077682652,-0.006583333,-0.737682652,-0.653416667,-0.067204371,0.544175696,0.42695334,,,
737,13236,0.63,-1.030901336,-0.008361111,1.660901336,0.638361111,-0.06882758,2.758593247,0.407504908,,,
738,13237,-0.25,0.190460041,-0.006305556,-0.440460041,-0.243694444,-0.068874259,0.194005047,0.059386982,,,
739,13238,-0.4,0.132713553,-0.004805556,-0.532713553,-0.395194444,-0.06891038,0.28378373,0.156178649,,,
740,13241,0.43,-0.230689645,-0.003611111,0.660689645,0.433611111,-0.069031309,0.436510806,0.188018596,,,
741,13242,-1.15,-0.042001097,0.001527778,-1.107998903,-1.151527778,-0.0688394,1.227661569,1.326016223,,,
742,13243,1.43,-0.034458914,0.004111111,1.464458914,1.425888889,-0.068758365,2.144639912,2.033159123,,,
743,13244,0.38,0.066154678,0.00525,0.313845322,0.37475,-0.068674285,0.098498886,0.140437563,,,
744,13245,-0.22,-0.507546367,0.003583333,0.287546367,-0.223583333,-0.068648627,0.082682913,0.049989507,,,
745,13248,0.51,0.365257126,0.003444444,0.144742874,0.506555556,-0.068420314,0.0209505,0.256598531,,,
746,13249,-0.37,-0.094896738,0.002472222,-0.275103262,-0.372472222,-0.068321818,0.075681805,0.138735556,,,
747,13250,-0.31,-0.19542643,-0.000444444,-0.11457357,-0.309555556,-0.068211905,0.013127103,0.095824642,,,
748,13251,0.38,-0.06434069,-0.000888889,0.44434069,0.380888889,-0.068195455,0.197438648,0.145076346,,,
749,13255,0.44,-0.49115558,0.000333333,0.93115558,0.439666667,-0.068617605,0.867050714,0.193306778,,,
750,13256,-0.52,0.367484027,0.002944444,-0.887484027,-0.522944444,-0.068921197,0.787627897,0.273470892,,,
751,13257,0.53,-0.208220447,0.004527778,0.738220447,0.525472222,-0.069050259,0.544969428,0.276121056,,,
752,13258,0.77,-0.228185447,0.007972222,0.998185447,0.762027778,-0.069265816,0.996374186,0.580686334,,,
753,13259,0.71,0.545441441,0.008805556,0.164558559,0.701194444,-0.068863878,0.027079519,0.491673649,,,
754,13262,0.38,0.801124234,0.009944444,-0.421124234,0.370055556,-0.068839083,0.177345621,0.136941114,,,
755,13263,1.62,-0.240302304,0.012472222,1.860302304,1.607527778,-0.069266892,3.460724662,2.584145556,,,
756,13264,0.1,0.189824474,0.019472222,-0.089824474,0.080527778,-0.069221817,0.008068436,0.006484723,,,
757,13265,0.57,1.49646305,0.020527778,-0.92646305,0.549472222,-0.069550195,0.858333783,0.301919723,,,
758,13266,1.64,0.264967329,0.021083333,1.375032671,1.618916667,-0.06884601,1.890714847,2.620891174,,,
759,13269,-1.49,0.3447106,0.022055556,-1.8347106,-1.512055556,-0.069429497,3.366162986,2.286312003,,,
760,13270,0.57,-0.390844171,0.017388889,0.960844171,0.552611111,-0.069798158,0.923221521,0.30537904,,,
761,13271,-0.85,-0.277510541,0.021083333,-0.572489459,-0.871083333,-0.069409486,0.327744181,0.758786174,,,
762,13272,-0.2,-0.643418193,0.021055556,0.443418193,-0.221055556,-0.069464171,0.196619694,0.048865559,,,
763,13273,0.29,0.400033233,0.026861111,-0.110033233,0.263138889,-0.069375016,0.012107312,0.069242075,,,
764,13276,-0.38,0.416593136,0.032611111,-0.796593136,-0.412611111,-0.069643154,0.634560624,0.170247929,,,
765,13277,-1.5,-0.215609925,0.034333333,-1.284390075,-1.534333333,-0.068978267,1.649657864,2.354178778,,,
766,13278,0.08,0.082780951,0.031166667,-0.002780951,0.048833333,-0.068931447,7.73E-06,0.002384694,,,
767,13279,0.67,0.282133817,0.036638889,0.387866183,0.633361111,-0.068690747,0.150440176,0.401146297,,,
768,13280,-0.34,-0.179111622,0.041166667,-0.160888378,-0.381166667,-0.06855537,0.02588507,0.145288028,,,
769,13283,-0.62,0.495412269,0.038972222,-1.115412269,-0.658972222,-0.06904748,1.244144531,0.43424439,,,
770,13284,0.99,0.503061928,0.041916667,0.486938072,0.948083333,-0.06849621,0.237108686,0.898862007,,,
771,13285,-0.06,-0.289634124,0.046083333,0.229634124,-0.106083333,-0.06847981,0.052731831,0.011253674,,,
772,13286,-0.63,-0.09178455,0.044861111,-0.53821545,-0.674861111,-0.06829636,0.289675871,0.455437519,,,
773,13287,1.14,0.068453792,0.037972222,1.071546208,1.102027778,-0.068140899,1.148211276,1.214465223,,,
774,13290,-2.16,-0.371592148,0.036361111,-1.788407852,-2.196361111,-0.066722375,3.198402644,4.82400213,,,
775,13291,0.36,-0.192411832,0.033166667,0.552411832,0.326833333,-0.066809852,0.305158832,0.106820028,,,
776,13292,-1.89,0.246266174,0.031916667,-2.136266174,-1.921916667,-0.067168636,4.563633166,3.693763674,,,
777,13293,-0.29,0.406155111,0.023166667,-0.696155111,-0.313166667,-0.067384293,0.484631939,0.098073361,,,
778,13294,-2.65,-0.14857773,0.019166667,-2.50142227,-2.669166667,-0.066380443,6.257113373,7.124450694,,,
779,13298,-0.54,0.082446613,0.01525,-0.622446613,-0.55525,-0.06637575,0.387439786,0.308302563,,,
780,13299,-1.2,-0.331669066,0.015805556,-0.868330934,-1.215805556,-0.065766741,0.753998611,1.478183149,,,
