"","Date","actural_return","predicted_return","historic_mean","f_err","r_err","RMSE_svm","se_svm","se_mean","RMSE_diff"
"1",12655,-0.04,0.190563257571002,0.19075,-0.230563257571002,-0.23075,0.230563257571002,0.0531594157417523,0.0532455625,0.00018674242899791
"2",12656,-0.03,0.186811374989467,0.1901108033241,-0.216811374989467,-0.2201108033241,0.223792971367038,0.0470071723248234,0.0484487657399805,0.00170018622314333
"3",12657,-0.99,0.189187724384436,0.185180055401662,-1.17918772438444,-1.17518005540166,0.704899585616165,1.39048368933895,1.38104816261385,-0.00187220567191371
"4",12660,0.05,0.182979412496161,0.184570637119114,-0.132979412496161,-0.134570637119114,0.614071209541969,0.0176835241478242,0.0181092563746441,-0.0015249363453067
"5",12661,-1.19,0.182693337781261,0.182271468144044,-1.37269333778126,-1.37227146814404,0.823725779752267,1.88428699958906,1.88312898228221,-0.0010495701156098
"6",12662,-0.15,0.176516152309308,0.178614958448753,-0.326516152309308,-0.328614958448753,0.763678990028018,0.106612797718875,0.107987790916276,-0.000793183760464999
"7",12663,0.39,0.175068032372259,0.175484764542936,0.214931967627741,0.214515235457064,0.71168104308136,0.0461957507083325,0.0460167862431995,-0.00074752130773359
"8",12664,-1.12,0.17889341702431,0.17617728531856,-1.29889341702431,-1.29617728531856,0.80874543726369,1.68712410878909,1.68007555497579,-0.00112076719364829
"9",12668,1.62,0.173413713189399,0.174819944598338,1.4465862868106,1.44518005540166,0.902168088769566,2.09261188518848,2.08854539253075,-0.00114359445602785
"10",12669,1.14,0.174227101141215,0.170443213296399,0.965772898858785,0.969556786703601,0.908728927443013,0.932717292170101,0.940040362643012,-0.000618437644567704
"11",12670,-0.33,0.177056504939589,0.171939058171745,-0.507056504939589,-0.501939058171745,0.879823790980012,0.257106299201552,0.251942818118339,-0.000847659597695394
"12",12671,0.45,0.17444259021089,0.170193905817175,0.27555740978911,0.279806094182826,0.84611468987211,0.0759318860896833,0.0782914503418482,-0.000691675178681184
"13",12674,0.04,0.17863142954037,0.171024930747922,-0.13863142954037,-0.131024930747922,0.813829480072923,0.0192186732564065,0.0171675324774979,-0.000760819060951157
"14",12675,-0.06,0.179505695432083,0.172603878116343,-0.239505695432082,-0.232603878116343,0.786833730503344,0.0573629781444055,0.0541045641147628,-0.000878761697326258
"15",12676,1.19,0.165739606046117,0.172714681440443,1.02426039395388,1.01728531855956,0.804844159947829,1.04910935462256,1.03486941935682,-0.00139234014243517
"16",12677,0.95,0.185310826719354,0.179113573407202,0.764689173280646,0.770886426592798,0.802393348005069,0.584749531732637,0.594265882705013,-0.000938098009241051
"17",12678,-0.36,0.185537769280532,0.18180055401662,-0.545537769280532,-0.54180055401662,0.789600525078648,0.297611457711579,0.293547840332717,-0.00104875780984837
"18",12681,0.22,0.18218434749395,0.174653739612188,0.03781565250605,0.0453462603878116,0.767405543954237,0.00143002357445833,0.00205628333115922,-0.000996442016365173
"19",12682,0.21,0.182911277216957,0.174238227146814,0.0270887227830429,0.0357617728531856,0.746963559984604,0.000733798902016548,0.00127890439760284,-0.000950602851627513
"20",12683,1,0.180081014507374,0.174903047091413,0.819918985492626,0.825096952908587,0.750779720747832,0.672267142771257,0.680784981699035,-0.000614529150190668
"21",12684,0.18,0.180069538185025,0.172299168975069,-6.95381850246424e-05,0.00770083102493074,0.732685984403226,4.8355591765214e-09,5.93027984745359e-05,-0.000597790506805196
"22",12685,-0.34,0.163361404894686,0.170360110803324,-0.503361404894686,-0.510360110803324,0.723840027859526,0.253372703937552,0.260467442699181,-0.000354680920137573
"23",12688,1.82,0.176058534562867,0.168476454293629,1.64394146543713,1.65152354570637,0.786553296579465,2.70254354178359,2.72753002202254,0.000378363378448987
"24",12689,0.99,0.178942682288647,0.172354570637119,0.811057317711353,0.817645429362881,0.787589518850971,0.657813972613134,0.66854404815801,0.000645775688164374
"25",12690,-0.27,0.184982653026579,0.174349030470914,-0.454982653026579,-0.444349030470914,0.77702363463279,0.207009214555104,0.197446060880441,0.000382389790822724
