"","Date","actural_return","predicted_return","historic_mean","f_err","r_err","RMSE_rf","se_rf","se_mean","RMSE_diff"
"1",106,1.63,0.162210606060606,-0.141,1.46778939393939,1.771,1.46778939393939,2.15440570496097,3.136441,0.303210606060606
"2",109,-0.51,-0.519542924508442,-0.136915422885572,0.00954292450844185,-0.373084577114428,1.03790576941482,9.10674081738202e-05,0.139192101680651,0.241866300463375
"3",110,-1.2,0.296198216276477,-0.128805970149254,-1.49619821627648,-1.07119402985075,1.21011099694175,2.23860910238891,1.14745664958788,0.00412260925717556
"4",111,-2.6,-0.220073265993266,-0.135124378109453,-2.37992673400673,-2.46487562189055,1.58565105981723,5.66405125923996,6.07561183139031,0.0344339366149669
"5",112,-0.88,0.658599767129422,-0.142636815920398,-1.53859976712942,-0.737363184079602,1.57635315696761,2.36728924341071,0.543704465236009,-0.090257194528113
"6",113,-1.39,0.289063492063492,-0.155373134328358,-1.67906349206349,-1.23462686567164,1.59393122958035,2.81925421038045,1.52430349743818,-0.146709204150653
"7",116,-2.17,-0.501983333333333,-0.162039800995025,-1.66801666666667,-2.00796019900497,1.60472428375304,2.78227960027778,4.0319041607881,-0.0648442463975727
"8",117,0.2,-0.0437751322751323,-0.16955223880597,0.243775132275132,0.36955223880597,1.5035543930626,0.0594263151157582,0.136568857206505,-0.0572149376041109
"9",118,-0.84,-0.763065268065268,-0.167164179104478,-0.0769347319347319,-0.672835820895522,1.41779662607397,0.00591895297786905,0.452708041880151,-0.0358539272615821
"10",119,-2.89,0.423972438672439,-0.166019900497512,-3.31397243867244,-2.72398009950249,1.70510230720743,10.9824133242806,7.42006758248558,-0.136409915828761
"11",120,-2.57,0.285762004662005,-0.152437810945274,-2.855762004662,-2.41756218905473,1.83969156030699,8.15537662727115,5.84460693794708,-0.175836094402012
"12",123,-3.64,0.818811832611833,-0.163980099502488,-4.45881183261183,-3.47601990049751,2.18155369645794,19.8810029586393,12.0827143486547,-0.298841126027197
"13",124,2.1,1.36754444444444,-0.175174129353234,0.732455555555556,2.27517412935323,2.10579072499575,0.536491140864198,5.17641731887825,-0.19003225312311
"14",125,1.68,-0.00953699633699633,-0.194676616915423,1.689536996337,1.87467661691542,2.07882426882545,2.85453526199144,3.51441241800945,-0.165970954846883
"15",126,-1.95,-0.217425770308123,-0.179402985074627,-1.73257422969188,-1.77059701492537,2.05755450686164,3.0018134613924,3.13501378926264,-0.153854197806569
"16",127,-1.23,-0.027898245614035,-0.157213930348259,-1.20210175438596,-1.07278606965174,2.01475815636917,1.44504862789781,1.15086995123883,-0.152098885466335
"17",130,-3.07,0.490646929824561,-0.16,-3.56064692982456,-2.91,2.13687806111635,12.6782065588691,8.4681,-0.196894844820179
"18",131,-3.29,0.075935989010989,-0.162487562189055,-3.36593598901099,-3.12751243781095,2.22305768530501,11.3295250821194,9.78133404866216,-0.198741243743856
"19",132,-2.98,0.321031674208145,-0.171442786069652,-3.30103167420814,-2.80855721393035,2.29246533135252,10.8968101141254,7.8879936239202,-0.219463178050942
"20",133,4.76,1.3941619047619,-0.178308457711443,3.3658380952381,4.93830845771144,2.35776816817268,11.328866083356,24.3868904235044,-0.0552010025098535
"21",134,-0.72,-0.0645318570318571,-0.199751243781095,-0.655468142968143,-0.520248756218905,2.30538761520769,0.429638486446106,0.270658768347318,-0.055446136433102
"22",137,0.22,-0.605572744360902,-0.176218905472637,0.825572744360902,0.396218905472637,2.25924991111939,0.681570356231592,0.156989421053934,-0.0594156277205378
"23",138,-4.9,-0.151512745098039,-0.190248756218905,-4.74848725490196,-4.70975124378109,2.4212892249487,22.5481312099664,22.1817567782976,-0.0562750599440567
"24",139,-2.8,2.04914444444444,-0.207611940298507,-4.84914444444444,-2.59238805970149,2.56868121637591,23.5142018430864,6.72047585208287,-0.193758481952455
"25",140,1.76,0.602610714285714,-0.249701492537313,1.15738928571429,2.00970149253731,2.52740583643691,1.33954995868622,4.03890008910671,-0.166007166524019
"26",141,-4.31,0.407907407407407,-0.26407960199005,-4.71790740740741,-4.04592039800995,2.64541080753541,22.2586503048697,16.369471867033,-0.197691587969095
"27",144,-4.38,2.866,-0.244577114427861,-7.246,-4.13542288557214,2.94679784057111,52.504516,17.1017224425138,-0.41641735193568
"28",145,6.38,2.83854545454545,-0.260796019900497,3.54145454545455,6.6407960199005,2.97008641741625,12.5419002975207,44.1001717779263,-0.186355249386216
"29",146,7.77,-0.344941449275362,-0.28134328358209,8.11494144927536,8.05134328358209,3.28450829721075,65.8522747251673,64.8241286700824,-0.167256043889727
"30",147,3.69,-0.61765,-0.252537313432836,4.30765,3.94253731343284,3.32369120307248,18.5558485225,15.5436004678102,-0.1754420220089
"31",148,4.92,-0.228055049482681,-0.209751243781095,5.14805504948268,5.12975124378109,3.3978653982053,26.5024707925041,26.3143478230737,-0.166673992022387
"32",151,2.59,0.212308441558442,-0.181094527363184,2.37769155844156,2.77109452736318,3.37066195437294,5.65341714708425,7.67896487958219,-0.152852626367892
"33",152,3.39,0.318727472527473,-0.164577114427861,3.07127252747253,3.55457711442786,3.36198128489301,9.43271493800749,12.6350184624143,-0.133450714047862
"34",153,-2.09,0.0122334023464459,-0.15134328358209,-2.10223340234645,-1.93865671641791,3.33173548027141,4.41938527794111,3.75838986411227,-0.133708017401398
"35",154,-2.67,0.411418181818182,-0.139353233830846,-3.08141818181818,-2.53064676616915,3.32484509872573,9.49513801123967,6.4041730551224,-0.143941896954575
