,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
92,12300,-0.85,0.122280997,0.171361111,-0.972280997,-1.021361111,-0.064946482,0.945330336,1.043178519,,,
93,12303,0.81,0.523459243,0.169194444,0.286540757,0.640805556,-0.062731133,0.082105605,0.41063176,,,
94,12304,-0.85,0.37683675,0.169444444,-1.22683675,-1.019444444,-0.064460072,1.505128411,1.039266975,,,
95,12305,-1.02,0.574306429,0.166722222,-1.594306429,-1.186722222,-0.069418013,2.541812991,1.408309633,,,
96,12306,0.43,0.583068469,0.164305556,-0.153068469,0.265694444,-0.068791453,0.023429956,0.070593538,,,
97,12307,0.85,0.053041009,0.165444444,0.796958991,0.684555556,-0.069103232,0.635143633,0.468616309,,,
98,12310,0.93,-0.320565434,0.168083333,1.250565434,0.761916667,-0.073422237,1.563913906,0.580517007,,,
99,12311,0.04,0.22436727,0.172444444,-0.18436727,-0.132444444,-0.073124867,0.03399129,0.017541531,,,
100,12312,0.48,0.202489007,0.169027778,0.277510993,0.310972222,-0.072625512,0.077012351,0.096703723,,,
101,12313,-0.33,0.745234717,0.168388889,-1.075234717,-0.498388889,-0.076582178,1.156129697,0.248391485,,,
102,12314,0.26,0.102802438,0.169416667,0.157197562,0.090583333,-0.076282252,0.024711073,0.00820534,,,
103,12317,-0.57,0.514281067,0.1695,-1.084281067,-0.7395,-0.078704667,1.175665432,0.54686025,,,
104,12318,0.51,-0.016113691,0.162055556,0.526113691,0.347944444,-0.079016198,0.276795616,0.121065336,,,
105,12319,0.36,-0.219796351,0.163166667,0.579796351,0.196833333,-0.080026504,0.336163809,0.038743361,,,
106,12320,-1.6,-0.017960369,0.158277778,-1.582039631,-1.758277778,-0.075702507,2.502849393,3.091540744,,,
107,12321,0.4,-0.292967961,0.154888889,0.692967961,0.245111111,-0.077262501,0.480204595,0.060079457,,,
108,12324,-0.04,0.265869629,0.154611111,-0.305869629,-0.194611111,-0.077144862,0.09355623,0.037873485,,,
109,12325,0.05,-0.059650299,0.152638889,0.109650299,-0.102638889,-0.076792987,0.012023188,0.010534742,,,
110,12326,-0.2,0.592931619,0.152666667,-0.792931619,-0.352666667,-0.078682613,0.628740552,0.124373778,,,
111,12327,-0.47,0.106982899,0.152083333,-0.576982899,-0.622083333,-0.077936148,0.332909266,0.386987674,,,
112,12328,0.42,0.206636789,0.152444444,0.213363211,0.267555556,-0.07744364,0.04552386,0.071585975,,,
113,12331,-0.81,0.331957858,0.151944444,-1.141957858,-0.961944444,-0.078435405,1.304067749,0.925337114,,,
114,12332,-1.56,0.206717769,0.147722222,-1.766717769,-1.707722222,-0.077908237,3.121291675,2.916315188,,,
115,12333,-0.32,0.207346744,0.142722222,-0.527346744,-0.462722222,-0.077768153,0.278094589,0.214111855,,,
116,12334,0.18,0.61814746,0.139166667,-0.43814746,0.040833333,-0.078251713,0.191973196,0.001667361,,,
117,12335,0.17,-0.316195655,0.139805556,0.486195655,0.030194444,-0.078925724,0.236386215,0.000911704,,,
