,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
633,13083,0.54,1.135934447,0.063361111,-0.595934447,0.476638889,-0.067794198,0.355137865,0.22718463,,,
634,13084,0.57,-0.238333972,0.063361111,0.808333972,0.506638889,-0.068075114,0.65340381,0.256682964,,,
635,13087,-0.19,-0.027355502,0.064777778,-0.162644498,-0.254777778,-0.067982462,0.026453233,0.064911716,,,
636,13088,-0.52,-0.135777112,0.063027778,-0.384222888,-0.583027778,-0.067732938,0.147627227,0.33992139,,,
637,13089,-0.29,-0.46340932,0.062388889,0.17340932,-0.352388889,-0.067587021,0.030070792,0.124177929,,,
638,13090,1.18,1.160836462,0.060666667,0.019163538,1.119333333,-0.066331169,0.000367241,1.252907111,,,
639,13091,-0.3,0.426497749,0.063944444,-0.726497749,-0.363944444,-0.066620194,0.527798979,0.132455559,,,
640,13094,-0.14,0.003025322,0.061916667,-0.143025322,-0.201916667,-0.066547189,0.020456243,0.04077034,,,
641,13095,0.18,0.772021269,0.061361111,-0.592021269,0.118638889,-0.066791901,0.350489183,0.014075186,,,
642,13096,0.09,0.040451678,0.063972222,0.049548322,0.026027778,-0.066741385,0.002455036,0.000677445,,,
643,13097,-0.2,0.218769215,0.065722222,-0.418769215,-0.265722222,-0.066776874,0.175367656,0.070608299,,,
644,13098,-0.89,-0.487851613,0.060972222,-0.402148387,-0.950972222,-0.066004657,0.161723326,0.904348167,,,
645,13101,-0.29,0.526372109,0.056472222,-0.816372109,-0.346472222,-0.066426425,0.666463421,0.120043001,,,
646,13102,1.03,-0.233483598,0.052805556,1.263483598,0.977194444,-0.066870448,1.596390803,0.954908982,,,
647,13103,0.19,-0.03641494,0.054055556,0.22641494,0.135944444,-0.066846208,0.051263725,0.018480892,,,
648,13104,-0.13,-0.540560076,0.052638889,0.410560076,-0.182638889,-0.066910834,0.168559576,0.033356964,,,
649,13105,-0.16,-0.008502911,0.051972222,-0.151497089,-0.211972222,-0.066836751,0.022951368,0.044932223,,,
650,13108,-0.06,0.176265764,0.0535,-0.236265764,-0.1135,-0.066822004,0.055821511,0.01288225,,,
651,13109,0.11,-0.205405186,0.053305556,0.315405186,0.056694444,-0.066854685,0.099480432,0.00321426,,,
652,13110,-1.99,0.324975973,0.052694444,-2.314975973,-2.042694444,-0.067537245,5.359113755,4.172600593,,,
653,13112,0.78,0.01345195,0.043916667,0.76654805,0.736083333,-0.067486241,0.587595913,0.541818674,,,
654,13115,-1.07,-0.405063554,0.044444444,-0.664936446,-1.114444444,-0.066651679,0.442140477,1.24198642,,,
655,13116,-1.12,0.758389783,0.04325,-1.878389783,-1.16325,-0.068386388,3.528348177,1.353150563,,,
656,13117,0.38,-0.082800929,0.038916667,0.462800929,0.341083333,-0.068410283,0.2141847,0.11633784,,,
657,13118,-0.2,-0.228553102,0.041305556,0.028553102,-0.241305556,-0.068304464,0.00081528,0.058228371,,,
658,13119,0.81,-0.288475785,0.040888889,1.098475785,0.769111111,-0.068739485,1.206649049,0.591531901,,,
659,13122,0.83,0.470801596,0.041305556,0.359198404,0.788694444,-0.068218235,0.129023493,0.622038927,,,
660,13123,0.74,0.203981517,0.043527778,0.536018483,0.696472222,-0.067961725,0.287315814,0.485073556,,,
661,13124,0.13,0.217750473,0.043611111,-0.087750473,0.086388889,-0.067909965,0.007700145,0.00746304,,,
662,13125,-1.11,0.191720212,0.044027778,-1.301720212,-1.154027778,-0.068074134,1.69447551,1.331780112,,,
663,13126,0.61,-0.581919517,0.042166667,1.191919517,0.567833333,-0.068938815,1.420672135,0.322434694,,,
664,13129,0.43,0.454960259,0.043722222,-0.024960259,0.386277778,-0.068749201,0.000623015,0.149210522,,,
665,13130,0.66,-0.280864273,0.046555556,0.940864273,0.613444444,-0.069104373,0.885225579,0.376314086,,,
666,13131,0.31,0.144921335,0.049388889,0.165078665,0.260611111,-0.069012907,0.027250966,0.067918151,,,
667,13132,0.17,0.122585772,0.048027778,0.047414228,0.121972222,-0.068949326,0.002248109,0.014877223,,,
668,13133,0.12,-0.223692191,0.047277778,0.343692191,0.072722222,-0.068993298,0.118124322,0.005288522,,,
669,13136,0.43,0.286858707,0.046472222,0.143141293,0.383527778,-0.068823481,0.02048943,0.147093556,,,
670,13137,-0.68,-0.319607532,0.050833333,-0.360392468,-0.730833333,-0.068390404,0.129882731,0.534117361,,,
671,13138,-1.21,-0.314305506,0.048583333,-0.895694494,-1.258583333,-0.067563654,0.802268626,1.584032007,,,
672,13139,0.85,-0.188364362,0.045388889,1.038364362,0.804611111,-0.067832434,1.078200548,0.64739904,,,
673,13140,-0.66,0.101228194,0.047361111,-0.761228194,-0.707361111,-0.067813536,0.579468363,0.500359742,,,
674,13144,-0.9,-0.432393386,0.0425,-0.467606614,-0.9425,-0.06713523,0.218655945,0.88830625,,,
675,13145,0.68,-0.197009334,0.037388889,0.877009334,0.642611111,-0.067357077,0.769145372,0.41294904,,,
676,13146,0.54,-0.148398525,0.037416667,0.688398525,0.502583333,-0.067475979,0.473892529,0.252590007,,,
677,13147,0.43,0.516770821,0.035,-0.086770821,0.395,-0.067290233,0.007529175,0.156025,,,
678,13151,0.16,-0.012426454,0.034111111,0.172426454,0.125888889,-0.067251159,0.029730882,0.015848012,,,
679,13152,0.07,0.012529477,0.032555556,0.057470523,0.037444444,-0.067203118,0.003302861,0.001402086,,,
680,13153,-0.83,-0.418865833,0.029777778,-0.411134167,-0.859777778,-0.066623593,0.169031303,0.739217827,,,
681,13154,1.07,0.094973072,0.027916667,0.975026928,1.042083333,-0.066386402,0.95067751,1.085937674,,,
682,13157,-0.53,0.193503246,0.0305,-0.723503246,-0.5605,-0.066491381,0.523456947,0.31416025,,,
683,13158,-0.67,0.086131111,0.031111111,-0.756131111,-0.701111111,-0.066475965,0.571734258,0.49155679,,,
684,13159,0.17,0.366653964,0.029277778,-0.196653964,0.140722222,-0.066441759,0.038672782,0.019802744,,,
685,13160,0.83,0.149121629,0.025,0.680878371,0.805,-0.06619494,0.463595356,0.648025,,,
686,13161,0.82,0.337037807,0.03075,0.482962193,0.78925,-0.065779392,0.233252479,0.622915563,,,
687,13165,-0.44,0.112452871,0.034166667,-0.552452871,-0.474166667,-0.065783204,0.305204174,0.224834028,,,
688,13166,0.16,-0.139413042,0.0305,0.299413042,0.1295,-0.065794891,0.08964817,0.01677025,,,
689,13167,0.06,-0.110837418,0.032194444,0.170837418,0.027805556,-0.065770701,0.029185424,0.000773149,,,
690,13168,0.15,-0.069991037,0.030916667,0.219991037,0.119083333,-0.065750493,0.048396056,0.01418084,,,
691,13171,0.47,0.173298518,0.030583333,0.296701482,0.439416667,-0.065602616,0.08803177,0.193087007,,,
692,13172,0.43,-0.133545773,0.029944444,0.563545773,0.400055556,-0.065675062,0.317583838,0.160044448,,,
693,13173,-0.56,0.381714394,0.031333333,-0.941714394,-0.591333333,-0.06604896,0.886825999,0.349675111,,,
694,13174,1.74,-0.141636042,0.027361111,1.881636042,1.712638889,-0.066304267,3.540554196,2.933131964,,,
695,13175,1.05,-0.154554506,0.034694444,1.204554506,1.015305556,-0.066532696,1.450951558,1.030845371,,,
696,13178,0.11,-0.190113629,0.038111111,0.300113629,0.071888889,-0.066554351,0.09006819,0.005168012,,,
697,13179,-0.72,-0.120223269,0.039055556,-0.599776731,-0.759055556,-0.066289808,0.359732128,0.576165336,,,
698,13180,0.47,-0.113948545,0.03925,0.583948545,0.43075,-0.06635737,0.340995903,0.185545563,,,
699,13181,-0.27,0.47208831,0.039055556,-0.74208831,-0.309055556,-0.066676588,0.55069506,0.095515336,,,
700,13182,1.38,0.256451476,0.037777778,1.123548524,1.342222222,-0.066066255,1.262361286,1.801560494,,,
701,13185,-0.71,0.433763295,0.043166667,-1.143763295,-0.753166667,-0.066586342,1.308194475,0.567260028,,,
702,13186,-0.17,0.205212453,0.042666667,-0.375212453,-0.212666667,-0.06661381,0.140784385,0.045227111,,,
703,13187,-1.93,-0.213491201,0.039944444,-1.716508799,-1.969944444,-0.065547457,2.946402456,3.880681114,,,
704,13188,-0.37,-0.229944194,0.033638889,-0.140055806,-0.403638889,-0.065373759,0.019615629,0.162924353,,,
705,13189,-2.24,0.072817278,0.029805556,-2.312817278,-2.269805556,-0.06515121,5.34912376,5.15201726,,,
706,13192,-1.48,0.411301668,0.023166667,-1.891301668,-1.503166667,-0.066020015,3.577022,2.259510028,,,
707,13193,0.63,-0.562003397,0.021555556,1.192003397,0.608444444,-0.066793228,1.420872099,0.370204642,,,
708,13194,-0.32,-0.373676219,0.02175,0.053676219,-0.34175,-0.066646956,0.002881136,0.116793063,,,
709,13195,-0.92,0.000506967,0.0215,-0.920506967,-0.9415,-0.066510469,0.847333076,0.88642225,,,
710,13196,0.89,-0.082194961,0.018222222,0.972194961,0.871777778,-0.066562069,0.945163043,0.759996494,,,
711,13200,-2.7,-0.059567451,0.019333333,-2.640432549,-2.719333333,-0.065701094,6.971884045,7.394773778,,,
712,13201,-0.4,-0.149939388,0.013027778,-0.250060612,-0.413027778,-0.065558315,0.06253031,0.170591945,,,
713,13202,0.73,0.263596569,0.007805556,0.466403431,0.722194444,-0.065238159,0.217532161,0.521564816,,,
714,13203,2.29,-0.140308415,0.009666667,2.430308415,2.280333333,-0.065423788,5.906398992,5.199920111,,,
715,13206,-1.21,0.125775253,0.015527778,-1.335775253,-1.225527778,-0.065506282,1.784295526,1.501918334,,,
716,13207,-0.85,0.309307003,0.013666667,-1.159307003,-0.863666667,-0.065883582,1.343992728,0.745920111,,,
717,13208,0.04,0.235997746,0.012833333,-0.195997746,0.027166667,-0.065867134,0.038415116,0.000738028,,,
718,13209,-1.52,-0.365734212,0.013277778,-1.154265788,-1.533277778,-0.064877028,1.33232951,2.350940744,,,
719,13210,-1.35,0.249188461,0.010722222,-1.599188461,-1.360722222,-0.065269422,2.557403734,1.851564966,,,
720,13213,-0.69,-0.186971847,0.005138889,-0.503028153,-0.695138889,-0.065014769,0.253037323,0.483218075,,,
721,13214,1.89,-0.263786263,0.001083333,2.153786263,1.888916667,-0.065583333,4.638795268,3.568006174,,,
722,13215,0.15,-0.353154292,0.006,0.503154292,0.144,-0.065716914,0.253164241,0.020736,,,
723,13216,0,0.12315018,0.00525,-0.12315018,-0.00525,-0.065683183,0.015165967,2.76E-05,,,
724,13217,1.58,0.145284129,0.006277778,1.434715871,1.573722222,-0.065162653,2.058409631,2.476601633,,,
725,13220,-0.34,-0.335237487,0.010138889,-0.004762513,-0.350138889,-0.065015549,2.27E-05,0.122597242,,,
726,13221,1.41,-0.097690196,0.008055556,1.507690196,1.401944444,-0.065088995,2.273129728,1.965448225,,,
727,13222,-0.02,-0.192528875,0.01275,0.172528875,-0.03275,-0.065066244,0.029766213,0.001072563,,,
728,13223,-1.32,0.558858322,0.01225,-1.878858322,-1.33225,-0.06626202,3.530108595,1.774890063,,,
729,13224,1.5,-0.239388203,0.007472222,1.739388203,1.492527778,-0.066690743,3.02547132,2.227639167,,,
730,13227,0.03,0.131941441,0.009611111,-0.101941441,0.020388889,-0.066652646,0.010392057,0.000415707,,,
731,13228,0.59,-0.239918385,0.009222222,0.829918385,0.580777778,-0.066854614,0.688764526,0.337302827,,,
732,13229,0.81,-0.04843169,0.0115,0.85843169,0.7985,-0.06684546,0.736904966,0.63760225,,,
733,13230,-0.73,-0.194796543,0.009861111,-0.535203457,-0.739861111,-0.066567597,0.286442741,0.547394464,,,
734,13231,0.24,-0.237317826,0.007361111,0.477317826,0.232638889,-0.066651094,0.227832307,0.054120853,,,
735,13234,-1.53,-0.071468839,0.00575,-1.458531161,-1.53575,-0.066286555,2.127313146,2.358528063,,,
736,13235,-0.17,-0.004281981,0.003805556,-0.165718019,-0.173805556,-0.066237596,0.027462462,0.030208371,,,
737,13236,0.93,-0.910658732,0.003861111,1.840658732,0.926138889,-0.068054902,3.388024568,0.857733242,,,
738,13237,-0.42,0.288243609,0.00475,-0.708243609,-0.42475,-0.06824009,0.50160901,0.180412563,,,
739,13238,-0.57,0.317737697,0.00175,-0.887737697,-0.57175,-0.068521339,0.788078219,0.326898063,,,
740,13241,-0.05,-0.162371908,0.002666667,0.112371908,-0.052666667,-0.068482276,0.012627446,0.002773778,,,
741,13242,-0.74,-0.128847577,0.005638889,-0.611152423,-0.745638889,-0.06826417,0.373507284,0.555977353,,,
742,13243,2,0.041297109,0.007138889,1.958702891,1.992861111,-0.067872162,3.836517013,3.971495408,,,
743,13244,0.43,0.315313615,0.011666667,0.114686385,0.418333333,-0.067694529,0.013152967,0.175002778,,,
744,13245,0.03,-0.574658465,0.010916667,0.604658465,0.019083333,-0.067922391,0.365611859,0.000364174,,,
745,13248,0.38,0.482461346,0.013555556,-0.102461346,0.366444444,-0.067776002,0.010498327,0.134281531,,,
746,13249,-0.43,-0.385953132,0.010666667,-0.044046868,-0.440666667,-0.067575035,0.001940127,0.194187111,,,
747,13250,0.17,-0.203406258,0.007138889,0.373406258,0.162861111,-0.067612498,0.139432233,0.026523742,,,
748,13251,0.75,-0.07998776,0.005611111,0.82998776,0.744388889,-0.067634095,0.688879682,0.554114818,,,
749,13255,0.4,-0.149599235,0.010944444,0.549599235,0.389055556,-0.067692026,0.302059319,0.151364225,,,
750,13256,-0.16,0.103974302,0.013333333,-0.263974302,-0.173333333,-0.067674571,0.069682432,0.030044444,,,
751,13257,1.4,0.003964829,0.012111111,1.396035171,1.387888889,-0.067529441,1.9489142,1.926235568,,,
752,13258,0.48,-0.157657118,0.014861111,0.637657118,0.465138889,-0.067612656,0.4066066,0.216354186,,,
753,13259,-0.72,0.621702952,0.016944444,-1.341702952,-0.736944444,-0.068466374,1.800166811,0.543087114,,,
754,13262,-0.55,0.578070145,0.016444444,-1.128070145,-0.566444444,-0.069105226,1.272542253,0.320859309,,,
755,13263,1.25,-0.230655407,0.016111111,1.480655407,1.233888889,-0.069459902,2.192340434,1.52248179,,,
756,13264,0.1,-0.043729199,0.018888889,0.143729199,0.081111111,-0.069423918,0.020658083,0.006579012,,,
757,13265,0.64,0.571004495,0.018111111,0.068995505,0.621888889,-0.069072876,0.00476038,0.38674579,,,
758,13266,0.04,0.015650906,0.016861111,0.024349094,0.023138889,-0.069027308,0.000592878,0.000535408,,,
759,13269,-0.88,0.15865289,0.015527778,-1.03865289,-0.895527778,-0.069136113,1.078799825,0.801970001,,,
760,13270,0.53,-0.394537144,0.013333333,0.924537144,0.516666667,-0.069505749,0.854768931,0.266944444,,,
761,13271,-0.59,-0.236604017,0.016277778,-0.353395983,-0.606277778,-0.069259463,0.124888721,0.367572744,,,
762,13272,-0.13,-0.433236436,0.016638889,0.303236436,-0.146638889,-0.06926431,0.091952336,0.021502964,,,
763,13273,0.64,0.658794397,0.02225,-0.018794397,0.61775,-0.068916318,0.000353229,0.381615063,,,
764,13276,-0.08,0.184238929,0.027916667,-0.264238929,-0.107916667,-0.068913065,0.069822212,0.011646007,,,
765,13277,-2.23,-0.033460375,0.030527778,-2.196539625,-2.260527778,-0.068350361,4.824786323,5.109985834,,,
766,13278,0.81,0.034536323,0.025361111,0.775463677,0.784638889,-0.068258387,0.601343914,0.615658186,,,
767,13279,0.32,0.148653648,0.029944444,0.171346352,0.290055556,-0.068169011,0.029359572,0.084132225,,,
768,13280,-1.58,-0.308785385,0.031916667,-1.271214615,-1.611916667,-0.067257183,1.615986597,2.59827534,,,
769,13283,-0.79,0.160466615,0.026222222,-0.950466615,-0.816222222,-0.067346209,0.903386785,0.666218716,,,
770,13284,1.03,0.596034439,0.026555556,0.433965561,1.003444444,-0.066650795,0.188326108,1.006900753,,,
771,13285,0.1,-0.711168568,0.029805556,0.811168568,0.070194444,-0.067079747,0.657994446,0.00492726,,,
772,13286,-0.25,-0.59130612,0.031194444,0.34130612,-0.281194444,-0.067058711,0.116489867,0.079070316,,,
773,13287,0.8,-0.207455595,0.028222222,1.007455595,0.771777778,-0.067283224,1.014966776,0.595640938,,,
774,13290,-1.99,-0.643556867,0.029361111,-1.346443133,-2.019361111,-0.065372671,1.812909109,4.077819297,,,
775,13291,0.52,-0.190320437,0.029277778,0.710320437,0.490722222,-0.065506626,0.504555123,0.240808299,,,
776,13292,-1.27,-0.296908165,0.027972222,-0.973091835,-1.297972222,-0.064839265,0.946907719,1.68473189,,,
777,13293,0.65,0.315594581,0.019638889,0.334405419,0.630361111,-0.064570357,0.111826985,0.39735513,,,
778,13294,-2.66,-0.062831057,0.021166667,-2.597168943,-2.681166667,-0.063815887,6.745286517,7.188654694,,,
779,13298,-2.03,-0.10781839,0.020166667,-1.92218161,-2.050166667,-0.063186143,3.694782141,4.203183361,,,
780,13299,-1.78,-0.009571234,0.015166667,-1.770428766,-1.795166667,-0.062911456,3.134418017,3.222623361,,,
781,13300,-0.97,0.05736508,0.012111111,-1.02736508,-0.982111111,-0.06288451,1.055479007,0.964542235,,,
782,13301,1.65,0.097023268,0.011638889,1.552976732,1.638361111,-0.062510545,2.411736732,2.68422713,,,
783,13304,-1.2,-0.2728733,0.017,-0.9271267,-1.217,-0.061955159,0.859563917,1.481089,,,
784,13305,-0.62,-0.165043387,0.021194444,-0.454956613,-0.641194444,-0.061750559,0.20698552,0.411130316,,,
785,13306,0.09,0.065275447,0.024,0.024724553,0.066,-0.061708354,0.000611304,0.004356,,,
786,13307,-1.77,-0.225966609,0.022861111,-1.544033391,-1.792861111,-0.060921224,2.384039114,3.214350964,,,
787,13308,-1.03,-0.109069623,0.010638889,-0.920930377,-1.040638889,-0.060663082,0.84811276,1.082929297,,,
788,13311,-0.7,-0.762772128,0.008861111,0.062772128,-0.708861111,-0.060249915,0.00394034,0.502484075,,,
789,13312,1.88,-1.441657418,0.00925,3.321657418,1.87075,-0.065285776,11.033408,3.499705563,,,
790,13313,-1.48,0.636501002,0.014472222,-2.116501002,-1.494472222,-0.066680509,4.479576492,2.233447223,,,
791,13314,0.32,1.046079012,0.005805556,-0.726079012,0.314194444,-0.066929149,0.527190732,0.098718149,,,
792,13315,2.66,-0.409490377,0.00725,3.069490377,2.65275,-0.068143309,9.421771175,7.037082563,,,
793,13318,-0.55,-0.497117489,0.014666667,-0.052882511,-0.564666667,-0.06786628,0.00279656,0.318848444,,,
794,13319,-0.43,0.187191671,0.013777778,-0.617191671,-0.443777778,-0.067938781,0.380925558,0.196938716,,,
795,13320,-1.43,0.195272726,0.016666667,-1.625272726,-1.446666667,-0.068156887,2.641511434,2.092844444,,,
796,13321,-0.67,-0.140929248,0.012638889,-0.529070752,-0.682638889,-0.067961681,0.279915861,0.465995853,,,
797,13322,0.64,-0.054875506,0.003972222,0.694875506,0.636027778,-0.067950445,0.482851969,0.404531334,,,
798,13325,1.39,0.012358442,0.004277778,1.377641558,1.385722222,-0.067788601,1.897896262,1.920226077,,,
799,13326,0.24,-0.231577871,0.007194444,0.471577871,0.232805556,-0.067857581,0.222385688,0.054198427,,,
800,13327,0.06,0.085620296,0.010805556,-0.025620296,0.049194444,-0.067813828,0.0006564,0.002420093,,,
801,13328,-1.57,0.441656475,0.011055556,-2.011656475,-1.581055556,-0.068684657,4.046761774,2.49973667,,,
802,13329,0.37,-0.042773591,0.009527778,0.412773591,0.360472222,-0.068662106,0.170382037,0.129940223,,,
803,13332,-0.91,0.113248259,0.013388889,-1.023248259,-0.923388889,-0.068704307,1.047036999,0.85264704,,,
804,13334,-1.78,-0.368869086,0.008361111,-1.411130914,-1.788361111,-0.067675118,1.991290457,3.198235464,,,
805,13335,-2.82,0.036187324,0.007944444,-2.856187324,-2.827944444,-0.067318098,8.15780603,7.997269781,,,
806,13336,0.83,-0.417321509,0.00475,1.247321509,0.82525,-0.067825671,1.555810946,0.681037563,,,
807,13339,0.37,0.15736904,0.010666667,0.21263096,0.359333333,-0.067720777,0.045211925,0.129120444,,,
808,13340,0.61,-0.233584803,0.0125,0.843584803,0.5975,-0.067896773,0.71163532,0.35700625,,,
809,13341,1.55,-0.055837285,0.014,1.605837285,1.536,-0.067876901,2.578713387,2.359296,,,
810,13342,0.83,0.168832158,0.013333333,0.661167842,0.816666667,-0.067647198,0.437142916,0.666944444,,,
811,13343,0.74,-0.241838938,0.019333333,0.981838938,0.720666667,-0.067873739,0.9640077,0.519360444,,,
812,13346,-2.12,0.053390052,0.025861111,-2.173390052,-2.145861111,-0.067670744,4.723624317,4.604719908,,,
813,13347,0.25,-0.422306988,0.014972222,0.672306988,0.235027778,-0.067888519,0.451996686,0.055238056,,,
814,13348,-0.95,-0.156163019,0.015194444,-0.793836981,-0.965194444,-0.06759944,0.630177153,0.931600316,,,
815,13349,-0.49,-0.291169912,0.011861111,-0.198830088,-0.501861111,-0.06740485,0.039533404,0.251864575,,,
816,13350,-0.99,-0.111149896,0.013722222,-0.878850104,-1.003722222,-0.067156756,0.772377506,1.007458299,,,
817,13353,-2.68,0.029109321,0.008333333,-2.709109321,-2.688333333,-0.066821575,7.339273313,7.227136111,,,
818,13354,-1.24,-0.150814934,0.00025,-1.089185066,-1.24025,-0.06647302,1.186324109,1.538220063,,,
819,13355,-1.54,0.091639298,-0.000138889,-1.631639298,-1.539861111,-0.066503965,2.6622468,2.371172242,,,
820,13356,-0.27,-0.339527796,-0.006388889,0.069527796,-0.263611111,-0.066417759,0.004834114,0.069490818,,,
821,13357,1.72,0.03910706,-0.006055556,1.68089294,1.726055556,-0.066129152,2.825401075,2.979267781,,,
822,13360,-2.02,-0.015524204,-0.000638889,-2.004475796,-2.019361111,-0.06584945,4.017923216,4.077819297,,,
823,13361,1.65,0.045432702,-0.004833333,1.604567298,1.654833333,-0.065569903,2.574636213,2.738473361,,,
824,13362,-1.7,-0.407027676,0.001805556,-1.292972324,-1.701805556,-0.064599774,1.671777431,2.896142149,,,
825,13363,0.15,-0.023274081,-0.002083333,0.173274081,0.152083333,-0.064563958,0.030023907,0.02312934,,,
826,13364,-2.06,0.20815214,-0.003722222,-2.26815214,-2.056277778,-0.064913509,5.14451413,4.228278299,,,
827,13367,-1.02,-0.038422027,-0.006833333,-0.981577973,-1.013166667,-0.064785064,0.963495317,1.026506694,,,
828,13368,-2.2,-0.315929194,-0.010416667,-1.884070806,-2.189583333,-0.063723923,3.549722801,4.794275174,,,
829,13369,0.77,-0.437831502,-0.021388889,1.207831502,0.791388889,-0.064188558,1.458856938,0.626296373,,,
830,13370,2.3,-0.386618668,-0.024166667,2.686618668,2.324166667,-0.065054446,7.217919865,5.401750694,,,
831,13371,-0.11,-0.171352893,-0.020972222,0.061352893,-0.089027778,-0.065012279,0.003764178,0.007925945,,,
832,13374,1.71,-0.234312005,-0.023305556,1.944312005,1.733305556,-0.065324555,3.780349172,3.004348149,,,
833,13375,0.8,-0.176908035,-0.016305556,0.976908035,0.816305556,-0.065436308,0.954349308,0.66635476,,,
834,13376,-0.41,0.350118371,-0.015666667,-0.760118371,-0.394333333,-0.06565656,0.577779939,0.155498778,,,
835,13377,0.94,0.231665501,-0.015611111,0.708334499,0.955611111,-0.065314822,0.501737763,0.913192596,,,
836,13378,2.07,-0.302730999,-0.013055556,2.372730999,2.083055556,-0.06588574,5.629852392,4.339120448,,,
837,13381,-0.61,-0.826011359,-0.008222222,0.216011359,-0.601777778,-0.06563139,0.046660907,0.362136494,,,
838,13382,-1.67,0.292395874,-0.012333333,-1.962395874,-1.657666667,-0.066155587,3.850997565,2.747858778,,,
839,13383,-0.87,0.266197363,-0.020305556,-1.136197363,-0.849694444,-0.066438195,1.290944448,0.721980649,,,
840,13384,0.08,0.12351345,-0.025972222,-0.04351345,0.105972222,-0.066392279,0.00189342,0.011230112,,,
841,13385,0.1,-0.385428452,-0.0255,0.485428452,0.1255,-0.066489329,0.235640782,0.01575025,,,
842,13388,0.79,0.15217024,-0.025666667,0.63782976,0.815666667,-0.066257506,0.406826803,0.665312111,,,
843,13389,-0.16,-0.258124481,-0.0235,0.098124481,-0.1365,-0.066211715,0.009628414,0.01863225,,,
844,13390,1.89,0.028634239,-0.019777778,1.861365761,1.909777778,-0.06588975,3.464682495,3.64725116,,,
845,13391,-1.49,0.275492196,-0.012666667,-1.765492196,-1.477333333,-0.066329752,3.116962693,2.182513778,,,
846,13392,-0.25,-0.946027766,-0.018805556,0.696027766,-0.231194444,-0.066555043,0.484454651,0.053450871,,,
847,13396,-0.41,0.019065101,-0.01925,-0.429065101,-0.39075,-0.066528099,0.184096861,0.152685563,,,
848,13397,0.03,0.054707889,-0.024777778,-0.024707889,0.054777778,-0.066487243,0.00061048,0.003000605,,,
849,13398,-0.21,0.247734686,-0.026861111,-0.457734686,-0.183138889,-0.0665553,0.209521043,0.033539853,,,
850,13399,-0.65,-0.094719017,-0.028027778,-0.555280983,-0.621972222,-0.066449711,0.30833697,0.386849445,,,
851,13402,1.28,0.356416882,-0.02975,0.923583118,1.30975,-0.065799496,0.853005776,1.715445063,,,
852,13403,0.55,-0.098666365,-0.026805556,0.648666365,0.576805556,-0.065799933,0.420768053,0.332704649,,,
853,13404,0.65,0.342436139,-0.024972222,0.307563861,0.674972222,-0.065518192,0.094595529,0.455587501,,,
854,13405,-1.01,-0.391720562,-0.026361111,-0.618279438,-0.983638889,-0.065075679,0.382269464,0.967545464,,,
855,13406,-2.29,0.217414207,-0.027277778,-2.507414207,-2.262722222,-0.065522905,6.287126008,5.119911855,,,
856,13409,-1.56,0.281802862,-0.031583333,-1.841802862,-1.528416667,-0.066024933,3.392237783,2.336057507,,,
857,13410,-0.3,-0.222862134,-0.038277778,-0.077137866,-0.261722222,-0.065945109,0.00595025,0.068498522,,,
858,13411,0.39,-0.093359408,-0.039527778,0.483359408,0.429527778,-0.065928308,0.233636317,0.184494112,,,
859,13412,-2.03,-0.12218325,-0.038444444,-1.90781675,-1.991555556,-0.065512714,3.639764751,3.966293531,,,
860,13413,-0.42,-0.182788802,-0.044388889,-0.237211198,-0.375611111,-0.065416747,0.056269152,0.141083707,,,
861,13416,-2.15,0.095825387,-0.045166667,-2.245825387,-2.104833333,-0.065553571,5.04373167,4.430323361,,,
862,13417,2.44,-0.145369305,-0.048861111,2.585369305,2.488861111,-0.065537309,6.684134441,6.19442963,,,
863,13418,-0.38,-0.041183582,-0.041222222,-0.338816418,-0.338777778,-0.06549429,0.114796565,0.114770383,,,
864,13419,0.91,0.084075885,-0.046444444,0.825924115,0.956444444,-0.065276182,0.682150644,0.914785975,,,
865,13420,-2.42,0.033964989,-0.045388889,-2.453964989,-2.374611111,-0.065222475,6.021944169,5.638777929,,,
866,13423,-2.05,-0.558690346,-0.051444444,-1.491309654,-1.998555556,-0.063954006,2.224004485,3.994224309,,,
867,13424,3.83,-0.19225746,-0.058055556,4.02225746,3.888055556,-0.063914073,16.17855507,15.116976,,,
868,13425,-2.72,0.0744997,-0.047166667,-2.7944997,-2.672833333,-0.063974381,7.809228575,7.144038028,,,
869,13426,1.21,-0.243498153,-0.053972222,1.453498153,1.263972222,-0.064174579,2.11265688,1.597625779,,,
870,13427,2.85,-0.145809992,-0.054472222,2.995809992,2.904472222,-0.064107903,8.97487751,8.43595889,,,
871,13430,0.27,-0.369103115,-0.048083333,0.639103115,0.318083333,-0.064246322,0.408452792,0.101177007,,,
872,13431,-0.36,0.154220479,-0.051583333,-0.514220479,-0.308416667,-0.064304335,0.264422701,0.09512084,,,
873,13432,-0.95,-0.230642109,-0.052055556,-0.719357891,-0.897944444,-0.064066355,0.517475776,0.806304225,,,
874,13433,-0.88,0.439237269,-0.053388889,-1.319237269,-0.826611111,-0.064617119,1.740386971,0.683285929,,,
875,13434,0.72,-0.05326208,-0.056444444,0.77326208,0.776444444,-0.064552681,0.597934245,0.602865975,,,
876,13437,2.03,-0.209966029,-0.054666667,2.239966029,2.084666667,-0.064728211,5.017447809,4.345835111,,,
