"","Date","actural_return","predicted_return","historic_mean","f_err","r_err","RMSE_rf","se_rf","se_mean","RMSE_diff"
"1",250,0.46,-0.110158532780201,-0.191366666666667,0.570158532780201,0.651366666666667,0.570158532780201,0.325080752502071,0.424278534444444,0.0812081338864661
"2",251,-0.77,-0.225459857270294,-0.185481727574751,-0.544540142729706,-0.584518272425249,0.557496510996329,0.296523967044088,0.341661610798998,0.0613492473487707
"3",252,1.81,-1.44647342257921,-0.176578073089701,3.25647342257921,1.9865780730897,1.93444426744142,10.6046191519647,3.94649244048079,-0.681124331468133
"4",253,-0.21,0.222439044374365,-0.179468438538206,-0.432439044374365,-0.030531561461794,1.68917342201817,0.187003527099414,0.000932176245295305,-0.60365917038792
"5",256,-0.58,0.360593596059113,-0.178970099667774,-0.940593596059113,-0.401029900332226,1.56830760449331,0.884716312947414,0.160824980960475,-0.580968782919884
"6",257,0.95,-0.918184920634921,-0.183222591362126,1.86818492063492,1.13322259136213,1.62214151711277,3.4901148976877,1.28419344157349,-0.60902888891329
"7",258,0.54,0.100275994214921,-0.190897009966777,0.439724005785079,0.730897009966777,1.51097961650755,0.193357201263676,0.534210439178376,-0.533183726056416
"8",259,0.77,0.291375563128755,-0.184950166112957,0.478624436871245,0.954950166112957,1.42348591326361,0.229081351570317,0.911929819759164,-0.448516462239562
"9",260,-0.36,0.132780031673535,-0.170830564784053,-0.492780031673535,-0.189169435215947,1.35209012362735,0.24283215961617,0.0357850752199203,-0.430719856720442
"10",263,-0.23,-0.398803174603175,-0.160033222591362,0.168803174603175,-0.0699667774086379,1.28381555659104,0.0284945117561099,0.00489534994094988,-0.40944699193413
"11",264,0.67,-0.603948074732285,-0.142923588039867,1.27394807473229,0.812923588039867,1.28292164894204,1.6229436971141,0.660844759991612,-0.413959434647231
"12",265,1.53,-0.21966682946683,-0.147906976744186,1.74966682946683,1.67790697674419,1.32809705797124,3.06133401413651,2.81537182260681,-0.365400305301932
"13",266,0.48,0.86531276664512,-0.147508305647841,-0.38531276664512,0.627508305647841,1.28046167974506,0.148465928139716,0.393766673657024,-0.339300893806213
"14",267,0.13,0.743751168168623,-0.129833887043189,-0.613751168168623,0.259833887043189,1.24473915710626,0.376690496428349,0.0675136488559729,-0.335159160871209
"15",270,1.07,-0.0332723611637405,-0.124784053156146,1.10327236116374,1.19478405315615,1.23581195635847,1.21720990290782,1.42750893367623,-0.304497125688426
"16",271,-0.16,1.55576631823461,-0.10890365448505,-1.71576631823461,-0.0510963455149502,1.2711294665318,2.94385405878835,0.00261083652498317,-0.369297284806915
"17",272,0.1,-0.199497817079497,-0.0949501661129568,0.299497817079497,0.194950166112957,1.23531422231235,0.0896989424353839,0.0380055672674695,-0.359131790624212
"18",273,0.98,0.188633929839926,-0.0909966777408638,0.791366070160074,1.07099667774086,1.21491383165873,0.626260257000599,1.14703388373197,-0.326786588682002
"19",274,1.04,0.243933363441546,-0.0874418604651163,0.796066636558454,1.12744186046512,1.19653014170678,0.63372208984149,1.27112514872904,-0.29422359023809
"20",277,0.26,0.75076106442577,-0.0745514950166113,-0.49076106442577,0.334551495016611,1.17138485653948,0.240846422356315,0.11192470281785,-0.288749318889287
"21",278,0.11,0.543677818373726,-0.0777076411960133,-0.433677818373726,0.187707641196013,1.14706511819035,0.188076450149395,0.0352341585633713,-0.284727652344664
"22",279,-0.72,0.251957167002366,-0.0789036544850498,-0.971957167002366,-0.64109634551495,1.13968948776005,0.944700734487265,0.411004524232624,-0.286163418252005
"23",280,-1.16,-1.9050141329259,-0.0877740863787375,0.745014132925898,-1.07222591362126,1.12541147809216,0.555046058259328,1.14966840984095,-0.261225081655105
"24",281,-0.85,-0.598263827294787,-0.104019933554817,-0.251736172705213,-0.745980066445183,1.10291364096319,0.0633711006482688,0.556486259533559,-0.243327907440175
"25",284,0.2,0.187422450906382,-0.124983388704319,0.0125775490936176,0.324983388704319,1.08063318810567,0.000158194741202361,0.105614202933742,-0.235910336477635
"26",285,-0.18,0.216212355014887,-0.128106312292359,-0.396212355014887,-0.0518936877076412,1.06249319294023,0.156984230266443,0.00269295482389819,-0.234111769356839
"27",286,0.63,0.343903595041322,-0.117607973421927,0.286096404958678,0.747607973421927,1.04408452836608,0.0818511529302797,0.558917681924041,-0.218553766700572
"28",287,-0.56,0.465065306732857,-0.118538205980066,-1.02506530673286,-0.441461794019934,1.04341124010125,1.05075888306733,0.194888515579298,-0.228474420598128
"29",288,-0.93,0.236783625730994,-0.113056478405316,-1.16678362573099,-0.816943521594684,1.04790728196765,1.36138402927396,0.667396717475525,-0.232901183590465
"30",291,-0.1,0.191480238095238,-0.116279069767442,-0.291480238095238,0.0162790697674419,1.03166760159824,0.0849607292000566,0.000265008112493239,-0.230354548343761
"31",292,0.1,0.550432050434694,-0.115714285714286,-0.450432050434694,0.215714285714286,1.01811068283654,0.202889032058803,0.0465326530612245,-0.228876449390428
"32",293,-0.78,-0.181440997417217,-0.114152823920266,-0.598559002582783,-0.665847176079734,1.0076473700726,0.358272879572896,0.443352461893357,-0.22197561540906
"33",294,0.35,-0.19565641025641,-0.118803986710963,0.54565641025641,0.468803986710963,0.996798572937069,0.297740918053912,0.219777177956093,-0.218830345565457
"34",295,-0.24,0.0415799783549783,-0.122458471760797,-0.281579978354978,-0.117541528239203,0.983216978619013,0.07928728421039,0.0138160108608073,-0.21650979885127
"35",298,-0.27,-0.74813927680163,-0.12109634551495,0.47813927680163,-0.14890365448505,0.972433596521637,0.228617168020386,0.0221722983190031,-0.216339708142104
