"","Date","actural_return","historic_mean","predicted_return","f_err","r_err","RMSE_diff","se_lm","se_mean"
"1091",14235,1.76,-3.02920233658267,-0.0106111111111111,4.78920233658267,1.77061111111111,-0.136027876698573,22.9364590207289,3.13506370679012
"1092",14236,1.21,-4.34345015783152,-0.0088611111111111,5.55345015783152,1.21886111111111,-0.143486673141137,30.8408086555189,1.48562240817901
"1093",14237,-1.27,1.77912749229673,-0.0106388888888889,-3.04912749229673,-1.25936111111111,-0.145362792106132,9.29717846427974,1.58599040817901
"1094",14239,-5.61,-1.78093104206351,-0.0134722222222222,-3.82906895793649,-5.59652777777778,-0.140336570553046,14.6617690846329,31.3211231674383
"1095",14242,-5.61,1.43110928461433,-0.0257777777777778,-7.04110928461433,-5.58422222222222,-0.144271644141618,49.5772199578822,31.1835378271605
"1096",14243,9.38,0.348469707493222,-0.04175,9.03153029250678,9.42175,-0.140478400424299,81.5685394244676,88.7693730625
"1097",14244,-0.82,1.23493494837033,-0.0168055555555555,-2.05493494837033,-0.803194444444444,-0.141297179724855,4.22275764203378,0.64512131558642
"1098",14246,-4.46,-1.32867079683896,-0.0207777777777778,-3.13132920316104,-4.43922222222222,-0.138345301336885,9.80522257856918,19.7066939382716
"1099",14249,-1.7,-0.38279967331336,-0.0344444444444444,-1.31720032668664,-1.66555555555556,-0.137965793342754,1.73501670062339,2.77407530864197
"1100",14250,3.55,-2.30814843355085,-0.0369722222222222,5.85814843355085,3.58697222222222,-0.142980496608386,34.3179030695142,12.8663697229938
"1101",14251,-4.15,-1.76983028626504,-0.0263333333333333,-2.38016971373496,-4.12366666666667,-0.139745438651017,5.66520786618119,17.0046267777778
"1102",14252,-4.81,-0.102241131031732,-0.0368055555555555,-4.70775886896827,-4.77319444444444,-0.139063200533593,22.1629935683494,22.7833852044753
"1103",14253,3.24,-0.52395464494032,-0.0559444444444444,3.76395464494032,3.29594444444444,-0.13959597075845,14.1673545691678,10.8632497808642
"1104",14256,-3.05,0.0988324762911564,-0.0496388888888889,-3.14883247629116,-3.00036111111111,-0.139575346482479,9.9151459637459,9.0021667970679
"1105",14257,-0.24,2.13574121759772,-0.0576666666666667,-2.37574121759772,-0.182333333333333,-0.140892828064512,5.64414633299268,0.0332454444444445
"1106",14258,-2.8,-2.24378035181555,-0.0632222222222222,-0.556219648184451,-2.73677777777778,-0.138911103294795,0.309380297026434,7.48995260493827
"1107",14259,-6.79,1.05749910331702,-0.07025,-7.84749910331702,-6.71975,-0.141959997881401,61.5832421765614,45.1550400625
"1108",14260,0.43,-1.3492621821508,-0.0886944444444444,1.7792621821508,0.518694444444444,-0.142596394875667,3.16577391283201,0.269043926697531
"1109",14264,0.67,-0.371389337260914,-0.0890555555555555,1.04138933726091,0.759055555555556,-0.142644170092087,1.08449175176073,0.576165336419753
"1110",14265,-1.38,2.68086155686901,-0.0877777777777778,-4.06086155686901,-1.29222222222222,-0.146148964243829,16.4905965840566,1.66983827160494
"1111",14266,-3.4,-0.0578528988982133,-0.0918611111111111,-3.34214710110179,-3.30813888888889,-0.145911279853246,11.1699472454031,10.943782908179
"1112",14267,0.99,-1.35791278151917,-0.105472222222222,2.34791278151917,1.09547222222222,-0.146865333497483,5.5126944296211,1.20005938966049
"1113",14270,4.19,0.0701100193436388,-0.109027777777778,4.11988998065636,4.29902777777778,-0.146052599824124,16.9734934527127,18.4816398341049
"1114",14271,1.07,1.12458708296045,-0.0940833333333333,-0.0545870829604531,1.16408333333333,-0.145632844909526,0.00297974962613139,1.35509000694444
"1115",14272,4.23,0.375179615321799,-0.0895555555555555,3.8548203846782,4.31955555555556,-0.144271976645699,14.8596401981306,18.6585601975309
"1116",14273,0.91,-0.123464033245221,-0.0855833333333333,1.03346403324522,0.995583333333333,-0.144205791595907,1.06804790801148,0.991186173611111
"1117",14274,-1.32,0.426850145795462,-0.0851111111111111,-1.74685014579546,-1.23488888888889,-0.144477533445142,3.05148543186563,1.52495056790123
"1118",14277,2.47,0.391972363118875,-0.09175,2.07802763688113,2.56175,-0.143741331334913,4.31819885964175,6.5625630625
"1119",14278,2.21,-1.52977294794779,-0.0825,3.73977294794779,2.2925,-0.145665228614385,13.9859017022021,5.25555625
"1120",14279,2.18,0.289839732048118,-0.0696944444444444,1.89016026795188,2.24969444444444,-0.145141155002466,3.57270583854393,5.0611250933642
"1121",14280,-2.09,0.621886817954873,-0.0695833333333333,-2.71188681795487,-2.02041666666667,-0.145776621569407,7.35433011339741,4.08208350694444
"1122",14281,4.87,-2.06678781668662,-0.0695277777777778,6.93678781668662,4.93952777777778,-0.150863066919378,48.119025213732,24.3989346674383
"1123",14284,-2.65,0.27475260261893,-0.0551388888888889,-2.92475260261893,-2.59486111111111,-0.151088200755486,8.5541777865262,6.73330418595679
"1124",14285,0.89,0.585376219483349,-0.0617777777777778,0.304623780516652,0.951777777777778,-0.150809419082921,0.0927956476562571,0.905880938271605
"1125",14286,6.31,2.38424283669796,-0.0623611111111111,3.92575716330204,6.37236111111111,-0.143958534819786,15.4115693052173,40.6069861304012
"1126",14287,-0.83,-1.74817675960334,-0.0354444444444444,0.918176759603339,-0.794555555555556,-0.143932265841026,0.843048561875688,0.631318530864198
"1127",14288,-4.2,-1.20475215882937,-0.0435,-2.99524784117063,-4.1565,-0.141571751793129,8.97150963003732,17.27649225
"1128",14292,-1.74,0.630890010771204,-0.0578888888888889,-2.3708900107712,-1.68211111111111,-0.14211287838316,5.62111944317468,2.82949779012346
"1129",14293,0.45,0.324187862212791,-0.0613888888888889,0.125812137787209,0.511388888888889,-0.141986994790507,0.0158286940145875,0.261518595679012
"1130",14294,7.02,-0.297910687258699,-0.0594166666666667,7.3179106872587,7.07941666666667,-0.141772747921891,53.5518168266951,50.1181403402778
"1131",14295,-1.93,-0.919343790110897,-0.0409444444444444,-1.0106562098891,-1.88905555555556,-0.141046954697338,1.02142597458741,3.56853089197531
"1132",14298,-0.64,-1.14992030655459,-0.0535,0.509920306554595,-0.5865,-0.140958535024747,0.260018719036732,0.34398225
"1133",14299,0.87,-2.27184529506978,-0.0513055555555555,3.14184529506978,0.921305555555555,-0.142986790971093,9.8711918581521,0.848803926697531
"1134",14300,5.24,-0.188660069645109,-0.0525,5.42866006964511,5.2925,-0.142731667070375,29.4703501517592,28.01055625
"1135",14301,7.42,-0.551054772048066,-0.0265833333333333,7.97105477204807,7.44658333333333,-0.143497142551664,63.5377141789902,55.4516033402778
"1136",14302,-2.39,1.07594200127361,0.00133333333333335,-3.46594200127361,-2.39133333333333,-0.144775802062033,12.0127539561925,5.71847511111111
"1137",14305,-2.94,-1.37477974758268,-0.00291666666666665,-1.56522025241732,-2.93708333333333,-0.143130510559001,2.44991443857734,8.62645850694444
"1138",14306,-2.28,-3.1818255321028,-0.0143888888888889,0.901825532102798,-2.26561111111111,-0.141979990725615,0.813289290352495,5.13299370679012
"1139",14307,4.27,3.87634687252218,-0.00980555555555554,0.393653127477823,4.27980555555555,-0.137414716982845,0.154962784773071,18.3167355933642
"1140",14308,0.74,-3.97789713357084,-0.00183333333333332,4.71789713357084,0.741833333333333,-0.142321424619264,22.258553362956,0.550316694444444
"1141",14309,-1.21,1.53270958936281,-0.0011111111111111,-2.74270958936281,-1.20888888888889,-0.143618590778097,7.52245589158274,1.46141234567901
"1142",14312,4.41,0.204620936025662,0.00186111111111113,4.20537906397434,4.40813888888889,-0.142798987104478,17.6852130717137,19.4316884637346
"1143",14313,1.18,3.69938599233493,0.00194444444444446,-2.51938599233493,1.17805555555556,-0.143841199162672,6.34730577837347,1.38781489197531
"1144",14314,-0.4,-0.430408202737499,0.00802777777777779,0.0304082027374985,-0.408027777777778,-0.143737549892922,0.000924658793724811,0.166486667438272
"1145",14315,3.83,-2.42117255182541,0.00441666666666668,6.25117255182541,3.82558333333333,-0.148951336776929,39.0771582726954,14.6350878402778
"1146",14316,-1.36,0.542695137044653,0.0158333333333333,-1.90269513704465,-1.37583333333333,-0.149241485343206,3.62024878453337,1.89291736111111
"1147",14319,0.91,0.712273018152373,0.0138611111111111,0.197726981847627,0.896138888888889,-0.148988318810257,0.0390959593505717,0.803064908179012
"1148",14320,1.09,-4.31870090387884,0.0136666666666667,5.40870090387884,1.07633333333333,-0.15524427319092,29.2540454676198,1.15849344444444
"1149",14321,2.99,3.59050023294062,0.0183055555555556,-0.600500232940623,2.97169444444444,-0.153095930774557,0.360600529761743,8.83096787114198
"1150",14322,2.72,-7.74167692337822,0.0196944444444445,10.4616769233782,2.70030555555556,-0.175737125733854,109.446684049144,7.2916500933642
"1151",14323,0.56,-3.05307955001115,0.0299722222222222,3.61307955001115,0.530027777777778,-0.178491542258993,13.0543438347088,0.280929445216049
"1152",14326,0.2,2.11694622301122,0.0323333333333333,-1.91694622301122,0.167666666666667,-0.179222214678919,3.67468282191698,0.0281121111111111
"1153",14327,-0.2,-3.54367488363909,0.0199444444444445,3.34367488363909,-0.219944444444444,-0.181609205540254,11.1801617274789,0.0483755586419753
